날짜,종가,오픈,고가,저가,거래량,변동 %
2021- 08- 26,72800.0,72300.0,75200.0,71800.0,722290.0,0.55
2021- 08- 25,72400.0,72900.0,75600.0,69100.0,1410000.0,0.42
2021- 08- 24,72100.0,67900.0,74900.0,66100.0,2290000.0,7.13
2021- 08- 23,67300.0,63200.0,67600.0,62000.0,685510.0,6.83
2021- 08- 22,63000.0,63000.0,63000.0,63000.0,0.0,0.0
2021- 08- 20,63000.0,66600.0,66600.0,61300.0,972260.0,-3.96
2021- 08- 19,65600.0,67300.0,68200.0,64800.0,660890.0,-3.53
2021- 08- 18,68000.0,66700.0,71000.0,64600.0,2330000.0,6.58
2021- 08- 17,63800.0,65100.0,67300.0,63000.0,638380.0,-2.3
2021- 08- 16,65300.0,65300.0,65300.0,65300.0,0.0,0.0
2021- 08- 13,65300.0,66100.0,67200.0,64600.0,538570.0,-2.39
2021- 08- 12,66900.0,68800.0,69100.0,63800.0,1100000.0,-2.34
2021- 08- 11,68500.0,69500.0,70200.0,68300.0,468400.0,0.15
2021- 08- 10,68400.0,68800.0,70000.0,67700.0,579440.0,-1.87
2021- 08- 09,69700.0,68900.0,70700.0,67800.0,967850.0,0.87
2021- 08- 08,69100.0,69100.0,69100.0,69100.0,0.0,0.0
2021- 08- 06,69100.0,68600.0,70900.0,67500.0,885690.0,-0.29
2021- 08- 05,69300.0,71900.0,72100.0,69000.0,1580000.0,-3.62
2021- 08- 04,71900.0,63800.0,72800.0,63200.0,4200000.0,14.67
