,종가,오픈,고가,저가,거래량,변동 %
2021-11-12,14870.0,14655.0,14880.0,14610.0,1370000.0,1.78
2021-11-11,14610.0,14390.0,14615.0,14340.0,2810000.0,1.14
2021-11-10,14445.0,14755.0,14785.0,14435.0,4760000.0,-2.76
2021-11-09,14855.0,14680.0,14900.0,14665.0,1470000.0,0.88
2021-11-08,14725.0,14745.0,14840.0,14495.0,2690000.0,-0.51
2021-11-05,14800.0,14755.0,14810.0,14630.0,1190000.0,1.09
2021-11-04,14640.0,14800.0,14895.0,14565.0,2610000.0,0.07
2021-11-03,14630.0,14685.0,14810.0,14580.0,1390000.0,-0.27
2021-11-02,14670.0,14520.0,14750.0,14510.0,1800000.0,1.03
2021-11-01,14520.0,14440.0,14615.0,14410.0,2230000.0,1.22
2021-10-29,14345.0,14560.0,14565.0,14325.0,1660000.0,-0.9
2021-10-28,14475.0,14640.0,14695.0,14475.0,1130000.0,-1.36
2021-10-27,14675.0,14700.0,14725.0,14605.0,619580.0,-0.17
2021-10-26,14700.0,14515.0,14740.0,14490.0,1470000.0,1.91
2021-10-25,14425.0,14360.0,14430.0,14290.0,906170.0,0.31
2021-10-22,14380.0,14320.0,14555.0,14295.0,1380000.0,0.42
2021-10-21,14320.0,14530.0,14570.0,14310.0,1660000.0,-1.41
2021-10-20,14525.0,14665.0,14710.0,14500.0,1060000.0,-0.65
2021-10-19,14620.0,14480.0,14650.0,14445.0,2820000.0,1.46
2021-10-18,14410.0,14385.0,14505.0,14275.0,1350000.0,0.21
2021-10-15,14380.0,14475.0,14500.0,14250.0,1420000.0,0.03
2021-10-14,14375.0,14025.0,14390.0,13965.0,3280000.0,3.64
2021-10-13,13870.0,13695.0,13975.0,13695.0,1460000.0,1.2
2021-10-12,13705.0,13835.0,13875.0,13635.0,3420000.0,-1.54
2021-10-11,13920.0,13920.0,13920.0,13920.0,0.0,0.0
2021-10-08,13920.0,14070.0,14095.0,13865.0,2360000.0,-0.57
2021-10-07,14000.0,13825.0,14035.0,13820.0,3610000.0,2.64
2021-10-06,13640.0,14090.0,14180.0,13100.0,7340000.0,-2.71
2021-10-05,14020.0,14185.0,14295.0,14005.0,4260000.0,-2.16
2021-10-01,14330.0,14525.0,14570.0,14275.0,5230000.0,-2.28
2021-09-30,14665.0,14540.0,15255.0,14460.0,1850000.0,0.72
2021-09-29,14560.0,14485.0,14605.0,14395.0,2600000.0,-0.85
2021-09-28,14685.0,15050.0,15060.0,14685.0,2120000.0,-2.72
2021-09-27,15095.0,15165.0,15205.0,15035.0,901170.0,-0.66
2021-09-26,15195.0,15195.0,15195.0,15195.0,0.0,0.0
2021-09-24,15195.0,15285.0,15290.0,15105.0,748100.0,-0.2
2021-09-23,15225.0,15190.0,15315.0,15070.0,872910.0,0.03
2021-09-22,15220.0,15220.0,15220.0,15220.0,0.0,0.0
2021-09-17,15220.0,15160.0,15250.0,15060.0,1040000.0,0.5
2021-09-16,15145.0,15235.0,15240.0,15055.0,686080.0,-0.3
2021-09-15,15190.0,15010.0,15200.0,15000.0,749200.0,1.1
2021-09-14,15025.0,14840.0,15080.0,14830.0,869730.0,1.38
2021-09-13,14820.0,14905.0,14930.0,14790.0,1200000.0,-1.04
2021-09-10,14975.0,14815.0,15000.0,14815.0,859000.0,0.91
2021-09-09,14840.0,14850.0,14995.0,14810.0,706600.0,-0.57
2021-09-08,14925.0,15170.0,15180.0,14900.0,1460000.0,-2.03
2021-09-07,15235.0,15165.0,15235.0,15120.0,600960.0,0.33
2021-09-06,15185.0,15170.0,15270.0,15110.0,1160000.0,0.07
2021-09-03,15175.0,15115.0,15215.0,15085.0,1060000.0,0.46
2021-09-02,15105.0,15095.0,15160.0,15045.0,675450.0,-0.26
2021-09-01,15145.0,14960.0,15150.0,14960.0,4099999.9999999995,0.7
2021-08-31,15040.0,14895.0,15040.0,14755.0,3540000.0,0.91
2021-08-30,14905.0,14900.0,15040.0,14855.0,1530000.0,0.74
2021-08-27,14795.0,14745.0,14890.0,14700.0,1870000.0,-0.13
2021-08-26,14815.0,14785.0,14855.0,14675.0,5090000.0,0.34
2021-08-25,14765.0,14735.0,14765.0,14565.0,2690000.0,0.44
2021-08-24,14700.0,14535.0,14700.0,14485.0,1880000.0,1.98
2021-08-23,14415.0,14135.0,14440.0,14110.0,2510000.0,2.85
2021-08-20,14015.0,14345.0,14455.0,13940.0,8279999.999999999,-1.65
2021-08-19,14250.0,14485.0,14625.0,14250.0,4139999.9999999995,-2.36
2021-08-18,14595.0,14350.0,14665.0,14285.0,3250000.0,1.32
2021-08-17,14405.0,14695.0,14725.0,14385.0,2760000.0,-1.97
2021-08-13,14695.0,14805.0,14840.0,14520.0,3130000.0,-0.91
2021-08-12,14830.0,14880.0,14940.0,14825.0,1220000.0,-0.37
2021-08-11,14885.0,14790.0,14960.0,14735.0,1430000.0,0.34
2021-08-10,14835.0,14955.0,15010.0,14810.0,1120000.0,-1.1
2021-08-09,15000.0,14850.0,15000.0,14800.0,748780.0,0.3
2021-08-08,14955.0,14955.0,14955.0,14955.0,0.0,0.0
2021-08-06,14955.0,14905.0,15000.0,14855.0,947930.0,0.5
2021-08-05,14880.0,14820.0,14970.0,14820.0,2080000.0,0.4
2021-08-04,14820.0,14645.0,14820.0,14590.0,1830000.0,1.4
2021-08-03,14615.0,14610.0,14740.0,14510.0,1850000.0,-0.1
2021-08-02,14630.0,14525.0,14680.0,14495.0,1510000.0,1.25
2021-07-30,14450.0,14660.0,14670.0,14430.0,1670000.0,-1.7
2021-07-29,14700.0,14650.0,14725.0,14620.0,1610000.0,0.79
2021-07-28,14585.0,14725.0,14815.0,14515.0,3610000.0,-1.32
2021-07-27,14780.0,14880.0,14950.0,14775.0,919090.0,-0.47
2021-07-26,14850.0,15040.0,15050.0,14795.0,1280000.0,-0.83
2021-07-23,14975.0,14950.0,15115.0,14940.0,1260000.0,0.17
2021-07-22,14950.0,14850.0,14960.0,14820.0,2470000.0,1.18
2021-07-21,14775.0,14850.0,14870.0,14725.0,2700000.0,0.03
2021-07-20,14770.0,14730.0,14875.0,14670.0,1680000.0,-0.54
2021-07-19,14850.0,14730.0,14890.0,14730.0,1770000.0,0.17
2021-07-16,14825.0,14800.0,14915.0,14735.0,1480000.0,-0.4
2021-07-15,14885.0,14720.0,14970.0,14710.0,1530000.0,1.19
2021-07-14,14710.0,14640.0,14725.0,14570.0,2540000.0,0.07
2021-07-13,14700.0,14605.0,14790.0,14585.0,1470000.0,0.82
2021-07-12,14580.0,14635.0,14680.0,14525.0,1640000.0,0.07
2021-07-09,14570.0,14545.0,14610.0,14360.0,2970000.0,-0.31
2021-07-08,14615.0,14835.0,14885.0,14565.0,1870000.0,-1.52
2021-07-07,14840.0,14800.0,14920.0,14760.0,1010000.0,0.27
2021-07-06,14800.0,14900.0,14950.0,14765.0,1100000.0,-0.97
2021-07-05,14945.0,14755.0,14995.0,14755.0,2930000.0,1.56
2021-07-02,14715.0,14685.0,14745.0,14615.0,1950000.0,0.24
2021-07-01,14680.0,14545.0,14700.0,14535.0,1620000.0,0.72
2021-06-30,14575.0,14455.0,14640.0,14445.0,1060000.0,0.76
2021-06-29,14465.0,14400.0,14540.0,14385.0,1570000.0,0.7
2021-06-28,14365.0,14375.0,14420.0,14320.0,616500.0,0.45
2021-06-25,14300.0,14485.0,14505.0,14300.0,1100000.0,-0.76
2021-06-24,14410.0,14515.0,14535.0,14395.0,1360000.0,-0.59
2021-06-23,14495.0,14405.0,14595.0,14405.0,2750000.0,0.9
2021-06-22,14365.0,14445.0,14480.0,14325.0,1750000.0,-0.21
2021-06-21,14395.0,14315.0,14450.0,14300.0,1040000.0,-0.48
2021-06-20,14465.0,14465.0,14465.0,14465.0,0.0,0.0
2021-06-18,14465.0,14125.0,14480.0,14125.0,1300000.0,2.33
2021-06-17,14135.0,13970.0,14160.0,13950.0,1270000.0,0.53
2021-06-16,14060.0,14055.0,14110.0,14005.0,1650000.0,-0.21
2021-06-15,14090.0,14150.0,14190.0,14035.0,749200.0,-0.53
2021-06-14,14165.0,14045.0,14200.0,14030.0,1200000.0,1.11
2021-06-11,14010.0,14040.0,14120.0,13950.0,958290.0,0.11
2021-06-10,13995.0,13720.0,14105.0,13705.0,3670000.0,2.04
2021-06-09,13715.0,13905.0,13925.0,13715.0,1470000.0,-1.4
2021-06-08,13910.0,13885.0,13970.0,13850.0,1190000.0,0.51
2021-06-07,13840.0,13965.0,13995.0,13775.0,1770000.0,-0.36
2021-06-04,13890.0,13940.0,13945.0,13820.0,899120.0,-0.82
2021-06-03,14005.0,13880.0,14065.0,13830.0,1380000.0,1.27
2021-06-02,13830.0,13995.0,14025.0,13820.0,1530000.0,-1.25
2021-06-01,14005.0,14000.0,14040.0,13940.0,1600000.0,0.04
2021-05-31,14000.0,13990.0,14060.0,13955.0,1130000.0,0.36
2021-05-28,13950.0,13985.0,14045.0,13925.0,1990000.0,-0.14
2021-05-27,13970.0,13865.0,13970.0,13700.0,1520000.0,0.94
2021-05-26,13840.0,13875.0,13915.0,13815.0,2460000.0,-0.11
2021-05-25,13855.0,13665.0,13900.0,13665.0,6900000.0,1.95
2021-05-24,13590.0,13805.0,13830.0,13590.0,5420000.0,-1.88
2021-05-23,13850.0,13850.0,13850.0,13850.0,0.0,0.0
2021-05-21,13850.0,14030.0,14115.0,13840.0,2770000.0,-0.61
2021-05-20,13935.0,13875.0,13975.0,13795.0,1750000.0,-0.07
2021-05-18,13945.0,13755.0,13965.0,13735.0,4320000.0,1.42
2021-05-17,13750.0,13870.0,13900.0,13660.0,1650000.0,-0.11
2021-05-14,13765.0,13550.0,13770.0,13500.0,1480000.0,2.46
2021-05-13,13435.0,13435.0,13670.0,13415.0,2160000.0,-1.58
2021-05-12,13650.0,13850.0,13890.0,13540.0,2310000.0,-1.3
2021-05-11,13830.0,14035.0,14085.0,13775.0,3790000.0,-2.5
2021-05-10,14185.0,13960.0,14200.0,13890.0,3700000.0,2.31
2021-05-09,13865.0,13865.0,13865.0,13865.0,0.0,0.0
2021-05-07,13865.0,13735.0,13940.0,13705.0,1990000.0,1.28
2021-05-06,13690.0,13675.0,13720.0,13530.0,2980000.0,-0.22
2021-05-05,13720.0,13720.0,13720.0,13720.0,0.0,0.0
2021-05-04,13720.0,13530.0,13760.0,13335.0,5390000.0,0.81
2021-05-03,13610.0,14020.0,14090.0,13565.0,5740000.0,-2.86
2021-04-30,14010.0,14105.0,14165.0,13840.0,3180000.0,-0.43
2021-04-29,14070.0,14315.0,14470.0,14050.0,4660000.0,-2.29
2021-04-28,14400.0,14795.0,14840.0,14375.0,4960000.0,-3.0
2021-04-27,14845.0,15045.0,15055.0,14835.0,1030000.0,-1.39
2021-04-26,15055.0,15045.0,15070.0,14970.0,1310000.0,0.2
2021-04-23,15025.0,14930.0,15120.0,14895.0,1100000.0,0.03
2021-04-22,15020.0,15035.0,15105.0,14985.0,2880000.0,0.2
2021-04-21,14990.0,15105.0,15150.0,14920.0,5250000.0,-1.32
2021-04-20,15190.0,15230.0,15275.0,15135.0,2040000.0,-0.39
2021-04-19,15250.0,15015.0,15335.0,15015.0,1930000.0,1.06
2021-04-18,15090.0,15090.0,15090.0,15090.0,0.0,0.0
2021-04-16,15090.0,14990.0,15135.0,14930.0,3760000.0,0.84
2021-04-15,14965.0,14970.0,14990.0,14865.0,1500000.0,-0.13
2021-04-14,14985.0,14990.0,15060.0,14925.0,1630000.0,0.13
2021-04-13,14965.0,14665.0,14990.0,14665.0,4190000.0000000005,1.84
2021-04-12,14695.0,14600.0,14700.0,14535.0,2800000.0,0.86
2021-04-09,14570.0,14515.0,14650.0,14500.0,971060.0,0.52
2021-04-08,14495.0,14315.0,14515.0,14275.0,676630.0,1.36
2021-04-07,14300.0,14300.0,14365.0,14230.0,658270.0,0.18
2021-04-06,14275.0,14395.0,14420.0,14215.0,1420000.0,-0.52
2021-04-05,14350.0,14450.0,14475.0,14315.0,1150000.0,-0.66
2021-04-04,14445.0,14445.0,14445.0,14445.0,0.0,0.0
2021-04-02,14445.0,14520.0,14535.0,14385.0,1240000.0,0.03
2021-04-01,14440.0,14340.0,14465.0,14250.0,971210.0,0.98
2021-03-31,14300.0,14405.0,14480.0,14295.0,810350.0,-0.73
2021-03-30,14405.0,14390.0,14495.0,14385.0,875800.0,0.1
2021-03-29,14390.0,14530.0,14530.0,14340.0,1450000.0,-0.42
2021-03-26,14450.0,14515.0,14520.0,14345.0,1450000.0,-0.21
2021-03-25,14480.0,14400.0,14510.0,14320.0,1310000.0,0.1
2021-03-24,14465.0,14275.0,14525.0,14240.0,851740.0,0.73
2021-03-23,14360.0,14475.0,14600.0,14330.0,1700000.0,-0.59
2021-03-22,14445.0,14290.0,14470.0,14235.0,1460000.0,0.63
2021-03-19,14355.0,14165.0,14435.0,14160.0,689130.0,-0.1
2021-03-18,14370.0,14420.0,14525.0,14335.0,1110000.0,0.21
2021-03-17,14340.0,14315.0,14365.0,14150.0,1400000.0,0.03
2021-03-16,14335.0,14060.0,14370.0,14050.0,3090000.0,2.54
2021-03-15,13980.0,14025.0,14090.0,13960.0,787840.0,-0.46
2021-03-14,14045.0,14045.0,14045.0,14045.0,0.0,0.0
2021-03-12,14045.0,13920.0,14130.0,13905.0,4059999.9999999995,1.44
2021-03-11,13845.0,13600.0,13885.0,13500.0,2480000.0,2.52
2021-03-10,13505.0,13800.0,13850.0,13480.0,2160000.0,-0.48
2021-03-09,13570.0,13625.0,13700.0,13265.0,4830000.0,-0.66
2021-03-08,13660.0,14150.0,14160.0,13610.0,4080000.0,-2.6
2021-03-05,14025.0,13835.0,14060.0,13690.0,1570000.0,0.11
2021-03-04,14010.0,13910.0,14050.0,13790.0,1700000.0,-0.64
2021-03-03,14100.0,13910.0,14155.0,13905.0,2770000.0,0.61
2021-03-02,14015.0,14005.0,14215.0,13740.0,3410000.0,2.56
2021-02-26,13665.0,13750.0,13850.0,13540.0,3060000.0,-3.12
2021-02-25,14105.0,13680.0,14140.0,13660.0,4300000.0,4.75
2021-02-24,13465.0,13905.0,14140.0,13405.0,4200000.0,-2.99
2021-02-23,13880.0,14115.0,14170.0,13860.0,4090000.0,-2.36
2021-02-22,14215.0,14565.0,14595.0,14145.0,5040000.0,-2.13
2021-02-19,14525.0,14445.0,14535.0,14145.0,2150000.0,0.35
2021-02-18,14475.0,14640.0,14710.0,14475.0,1970000.0,-1.36
2021-02-17,14675.0,14700.0,14715.0,14560.0,2049999.9999999998,-0.51
2021-02-16,14750.0,15015.0,15100.0,14680.0,4460000.0,-1.63
2021-02-15,14995.0,14840.0,15075.0,14785.0,2420000.0,1.52
2021-02-10,14770.0,14685.0,14820.0,14545.0,2350000.0,0.48
2021-02-09,14700.0,14855.0,14885.0,14700.0,1580000.0,-0.81
2021-02-08,14820.0,14920.0,14975.0,14760.0,1540000.0,-0.84
2021-02-07,14945.0,14945.0,14945.0,14945.0,0.0,0.0
2021-02-05,14945.0,14950.0,15030.0,14810.0,2260000.0,0.2
2021-02-04,14915.0,15030.0,15035.0,14750.0,3150000.0,-1.16
2021-02-03,15090.0,15095.0,15095.0,14800.0,2840000.0,0.5
2021-02-02,15015.0,15070.0,15215.0,14850.0,2870000.0,0.0
2021-02-01,15015.0,14415.0,15040.0,14410.0,6710000.0,4.16
2021-01-31,14415.0,14415.0,14415.0,14415.0,0.0,0.0
2021-01-29,14415.0,14925.0,14985.0,14280.0,9840000.0,-3.29
2021-01-28,14905.0,14935.0,15120.0,14790.0,9850000.0,-1.81
2021-01-27,15180.0,15435.0,15455.0,15135.0,6920000.0,-1.17
2021-01-26,15360.0,15515.0,15720.0,15275.0,5270000.0,-1.09
2021-01-25,15530.0,15090.0,15565.0,15070.0,5950000.0,3.19
2021-01-22,15050.0,15095.0,15155.0,14935.0,3320000.0,-0.3
2021-01-21,15095.0,15235.0,15245.0,14975.0,3300000.0,0.0
2021-01-20,15095.0,14840.0,15215.0,14825.0,4810000.0,2.27
2021-01-19,14760.0,14565.0,14915.0,14410.0,4510000.0,1.65
2021-01-18,14520.0,14795.0,15030.0,14470.0,4370000.0,-2.78
2021-01-17,14935.0,14935.0,14935.0,14935.0,0.0,0.0
2021-01-15,14935.0,15240.0,15315.0,14840.0,6820000.0,-2.0
2021-01-14,15240.0,15355.0,15400.0,15210.0,4070000.0000000005,-1.17
2021-01-13,15420.0,15430.0,15545.0,15315.0,4430000.0,0.0
2021-01-12,15420.0,15405.0,15575.0,15115.0,6970000.0,-0.29
2021-01-11,15465.0,15545.0,15845.0,15060.0,8760000.0,-0.03
2021-01-08,15470.0,15455.0,15480.0,15270.0,4450000.0,0.72
2021-01-07,15360.0,15370.0,15505.0,15230.0,4500000.0,0.52
2021-01-06,15280.0,15410.0,15505.0,15250.0,9430000.0,-0.84
2021-01-05,15410.0,15285.0,15485.0,15065.0,9490000.0,0.06
2021-01-04,15400.0,15445.0,15445.0,15155.0,5520000.0,-0.39
2020-12-30,15460.0,15475.0,15575.0,15350.0,6730000.0,-0.19
2020-12-29,15490.0,15195.0,15515.0,15005.0,10900000.0,2.48
2020-12-28,15115.0,14955.0,15115.0,14860.0,10880000.0,1.92
2020-12-24,14830.0,14720.0,14955.0,14590.0,7270000.0,0.99
2020-12-23,14685.0,14860.0,14970.0,14585.0,14730000.0,-0.51
2020-12-22,14760.0,15205.0,15290.0,14760.0,8140000.000000001,-3.18
2020-12-21,15245.0,15015.0,15285.0,14905.0,8600000.0,1.87
2020-12-20,14965.0,14965.0,14965.0,14965.0,0.0,0.0
2020-12-18,14965.0,14980.0,15025.0,14905.0,4590000.0,0.17
2020-12-17,14940.0,14830.0,15100.0,14830.0,5390000.0,0.44
2020-12-16,14875.0,14835.0,14945.0,14690.0,6800000.0,0.81
2020-12-15,14755.0,14795.0,14830.0,14510.0,11910000.0,0.07
2020-12-14,14745.0,14770.0,14975.0,14630.0,7680000.0,0.44
2020-12-13,14680.0,14680.0,14680.0,14680.0,0.0,0.0
2020-12-11,14680.0,14685.0,14770.0,14620.0,8610000.0,0.41
2020-12-10,14620.0,14170.0,14670.0,14170.0,9260000.0,1.67
2020-12-09,14380.0,14325.0,14495.0,14150.0,9670000.0,0.98
2020-12-08,14240.0,14815.0,15000.0,14185.0,13390000.0,-4.08
2020-12-07,14845.0,14450.0,14880.0,14375.0,10380000.0,3.52
2020-12-04,14340.0,14105.0,14390.0,14090.0,7060000.0,1.88
2020-12-03,14075.0,13860.0,14095.0,13840.0,8230000.0,1.55
2020-12-02,13860.0,13730.0,13895.0,13615.0,10050000.0,1.17
2020-12-01,13700.0,13640.0,13735.0,13505.0,4480000.0,1.0
2020-11-30,13565.0,13685.0,13765.0,13565.0,4990000.0,-0.4
2020-11-27,13620.0,13350.0,13655.0,13350.0,8980000.0,1.72
2020-11-26,13390.0,13185.0,13425.0,13050.0,7700000.0,1.75
2020-11-25,13160.0,13285.0,13470.0,13035.0,10590000.0,-0.38
2020-11-24,13210.0,13340.0,13395.0,13140.0,4450000.0,-0.9
2020-11-23,13330.0,13275.0,13435.0,13230.0,4179999.9999999995,0.34
2020-11-22,13285.0,13285.0,13285.0,13285.0,0.0,0.0
2020-11-20,13285.0,13125.0,13340.0,13100.0,9920000.0,1.18
2020-11-19,13130.0,12895.0,13130.0,12805.0,4810000.0,1.51
2020-11-18,12935.0,12745.0,12975.0,12675.0,7740000.0,1.49
2020-11-17,12745.0,12880.0,12895.0,12665.0,6880000.0,-1.05
2020-11-16,12880.0,12845.0,12975.0,12780.0,8230000.0,0.82
2020-11-15,12775.0,12775.0,12775.0,12775.0,0.0,0.0
2020-11-13,12775.0,12665.0,12775.0,12465.0,7850000.0,0.27
2020-11-12,12740.0,12830.0,12935.0,12630.0,7330000.0,-0.27
2020-11-11,12775.0,12675.0,12850.0,12520.0,5590000.0,0.63
2020-11-10,12695.0,12855.0,12875.0,12610.0,6580000.0,-2.08
2020-11-09,12965.0,12905.0,13040.0,12880.0,7540000.0,1.49
2020-11-06,12775.0,13075.0,13095.0,12715.0,9590000.0,-2.03
2020-11-05,13040.0,12915.0,13080.0,12880.0,10520000.0,1.95
2020-11-04,12790.0,12635.0,12890.0,12455.0,11720000.0,1.99
2020-11-03,12540.0,12330.0,12635.0,12330.0,13790000.0,2.2
2020-11-02,12270.0,12100.0,12385.0,12040.0,9730000.0,1.45
2020-11-01,12095.0,12095.0,12095.0,12095.0,0.0,0.0
2020-10-30,12095.0,12540.0,12570.0,12055.0,13510000.0,-4.01
2020-10-29,12600.0,12145.0,12600.0,12110.0,11920000.0,2.15
2020-10-28,12335.0,11945.0,12345.0,11945.0,6960000.0,3.01
2020-10-27,11975.0,11760.0,12175.0,11665.0,15420000.0,1.18
2020-10-26,11835.0,12220.0,12295.0,11760.0,13920000.0,-3.51
2020-10-25,12265.0,12265.0,12265.0,12265.0,0.0,0.0
2020-10-23,12265.0,12385.0,12435.0,12155.0,8940000.0,-0.73
2020-10-22,12355.0,12620.0,12635.0,12330.0,9740000.0,-2.98
2020-10-21,12735.0,12635.0,12765.0,12455.0,9180000.0,0.71
2020-10-20,12645.0,12440.0,12645.0,12210.0,9880000.0,0.96
2020-10-19,12525.0,12740.0,12850.0,12440.0,10300000.0,-1.14
2020-10-16,12670.0,12785.0,12840.0,12455.0,10840000.0,-0.82
2020-10-15,12775.0,13050.0,13070.0,12650.0,11570000.0,-2.48
2020-10-14,13100.0,13295.0,13330.0,13045.0,8210000.000000001,-1.5
2020-10-13,13300.0,13480.0,13490.0,13175.0,4310000.0,-0.82
2020-10-12,13410.0,13415.0,13445.0,13280.0,3610000.0,0.37
2020-10-08,13360.0,13460.0,13460.0,13295.0,5290000.0,-0.3
2020-10-07,13400.0,13150.0,13400.0,13150.0,4700000.0,0.9
2020-10-06,13280.0,13330.0,13415.0,13190.0,5140000.0,-0.19
2020-10-05,13305.0,13230.0,13370.0,13085.0,6040000.0,0.64
2020-10-04,13220.0,13220.0,13220.0,13220.0,0.0,0.0
2020-09-29,13220.0,13130.0,13230.0,13020.0,6710000.0,1.26
2020-09-28,13055.0,12660.0,13055.0,12660.0,4260000.0,4.48
2020-09-25,12495.0,12665.0,12745.0,12400.0,6960000.0,-0.2
2020-09-24,12520.0,12985.0,12990.0,12505.0,12530000.0,-5.19
2020-09-23,13205.0,13250.0,13315.0,12850.0,9810000.0,0.61
2020-09-22,13125.0,13575.0,13670.0,13065.0,10830000.0,-3.21
2020-09-21,13560.0,13925.0,14070.0,13460.0,6500000.0,-2.69
2020-09-18,13935.0,13805.0,13965.0,13730.0,4790000.0,1.09
2020-09-17,13785.0,13980.0,14025.0,13740.0,8220000.000000001,-1.5
2020-09-16,13995.0,14030.0,14185.0,13955.0,4070000.0000000005,-0.25
2020-09-15,14030.0,13940.0,14075.0,13870.0,3100000.0,1.08
2020-09-14,13880.0,13810.0,13885.0,13730.0,1490000.0,0.76
2020-09-11,13775.0,13715.0,13785.0,13530.0,4700000.0,-0.04
2020-09-10,13780.0,13755.0,13800.0,13630.0,1870000.0,1.06
2020-09-09,13635.0,13695.0,13825.0,13635.0,2720000.0,-1.62
2020-09-08,13860.0,13855.0,14020.0,13775.0,4600000.0,0.25
2020-09-07,13825.0,13590.0,13840.0,13550.0,3650000.0,1.65
2020-09-04,13600.0,13320.0,13645.0,13300.0,3270000.0,-1.66
2020-09-03,13830.0,13850.0,13900.0,13775.0,1850000.0,0.25
2020-09-02,13795.0,13590.0,13840.0,13550.0,6030000.0,2.37
2020-09-01,13475.0,13470.0,13550.0,13405.0,2520000.0,0.3
2020-08-31,13435.0,13470.0,13555.0,13270.0,3060000.0,0.67
2020-08-28,13345.0,13335.0,13575.0,13255.0,5660000.0,0.64
2020-08-27,13260.0,13325.0,13375.0,13165.0,3020000.0,-0.34
2020-08-26,13305.0,13335.0,13390.0,13090.0,4880000.0,0.19
2020-08-25,13280.0,13115.0,13325.0,13075.0,3900000.0,1.92
2020-08-24,13030.0,12705.0,13040.0,12535.0,5210000.0,2.92
2020-08-23,12660.0,12660.0,12660.0,12660.0,0.0,0.0
2020-08-21,12660.0,12755.0,12815.0,12415.0,9400000.0,0.44
2020-08-20,12605.0,12990.0,13050.0,12470.0,12850000.0,-3.48
2020-08-19,13060.0,12865.0,13065.0,12820.0,4390000.0,2.47
2020-08-18,12745.0,13235.0,13260.0,12660.0,3820000.0,-3.37
2020-08-17,13190.0,13190.0,13190.0,13190.0,0.0,0.0
2020-08-14,13190.0,13560.0,13595.0,13150.0,4330000.0,-3.16
2020-08-13,13620.0,13450.0,13755.0,13450.0,5970000.0,2.18
2020-08-12,13330.0,13560.0,13590.0,13180.0,4970000.0,-2.09
2020-08-11,13615.0,13650.0,13725.0,13575.0,2950000.0,-0.33
2020-08-10,13660.0,13655.0,13740.0,13550.0,2650000.0,0.37
2020-08-07,13610.0,13605.0,13625.0,13415.0,3370000.0,0.78
2020-08-06,13505.0,13425.0,13535.0,13360.0,3620000.0,1.05
2020-08-05,13365.0,13085.0,13365.0,13070.0,2720000.0,2.49
2020-08-04,13040.0,13005.0,13075.0,12970.0,1950000.0,0.73
2020-08-03,12945.0,12730.0,12960.0,12670.0,2530000.0,1.77
2020-07-31,12720.0,12750.0,12775.0,12680.0,1880000.0,0.12
2020-07-30,12705.0,12770.0,12775.0,12625.0,2260000.0,-0.08
2020-07-29,12715.0,12730.0,12760.0,12625.0,2080000.0,-0.27
2020-07-28,12750.0,12625.0,12775.0,12620.0,2610000.0,1.43
2020-07-27,12570.0,12435.0,12640.0,12435.0,2360000.0,0.84
2020-07-24,12465.0,12480.0,12625.0,12370.0,3230000.0,-0.84
2020-07-23,12570.0,12410.0,12610.0,12345.0,2710000.0,1.41
2020-07-22,12395.0,12345.0,12445.0,12235.0,2970000.0,0.53
2020-07-21,12330.0,12250.0,12430.0,12250.0,2500000.0,1.27
2020-07-20,12175.0,12240.0,12275.0,12120.0,2040000.0,-0.2
2020-07-17,12200.0,12060.0,12230.0,12050.0,3860000.0,1.24
2020-07-16,12050.0,12180.0,12190.0,11930.0,5130000.0,-1.07
2020-07-15,12180.0,12220.0,12230.0,12075.0,2750000.0,0.33
2020-07-14,12140.0,12125.0,12235.0,12085.0,2720000.0,-0.53
2020-07-13,12205.0,12195.0,12215.0,12090.0,2810000.0,0.91
2020-07-10,12095.0,12080.0,12155.0,11960.0,4400000.0,0.17
2020-07-09,12075.0,12040.0,12155.0,12020.0,3350000.0,0.67
2020-07-08,11995.0,11935.0,12025.0,11885.0,3240000.0,0.76
2020-07-07,11905.0,11950.0,12045.0,11855.0,3620000.0,0.13
2020-07-06,11890.0,11795.0,11920.0,11740.0,2300000.0,0.93
2020-07-05,11780.0,11780.0,11780.0,11780.0,0.0,0.0
2020-07-03,11780.0,11660.0,11805.0,11565.0,2860000.0,1.29
2020-07-02,11630.0,11485.0,11685.0,11465.0,3310000.0,1.97
2020-07-01,11405.0,11705.0,11705.0,11390.0,2850000.0,-1.89
2020-06-30,11625.0,11700.0,11715.0,11500.0,3930000.0,0.61
2020-06-29,11555.0,11745.0,11810.0,11530.0,4450000.0,-2.45
2020-06-26,11845.0,11910.0,11925.0,11690.0,3700000.0,0.68
2020-06-25,11765.0,11780.0,11915.0,11720.0,4750000.0,-1.18
2020-06-24,11905.0,11980.0,12085.0,11825.0,3590000.0,0.25
2020-06-23,11875.0,11930.0,12045.0,11715.0,3750000.0,0.3
2020-06-22,11840.0,11595.0,11895.0,11575.0,2930000.0,2.02
2020-06-19,11605.0,11650.0,11680.0,11430.0,3220000.0,0.3
2020-06-18,11570.0,11520.0,11695.0,11510.0,4370000.0,-0.34
2020-06-17,11610.0,11600.0,11765.0,11370.0,6820000.0,-0.43
2020-06-16,11660.0,11205.0,11695.0,11205.0,5420000.0,7.27
