"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2021- 11- 22","73,600","78,300","78,300","73,000","999.34K","-4.66%"
"2021- 11- 21","77,200","77,200","77,200","77,200","","0.00%"
"2021- 11- 19","77,200","79,500","79,800","77,100","664.43K","-2.65%"
"2021- 11- 18","79,300","84,800","84,900","77,000","1.36M","-5.60%"
"2021- 11- 17","84,000","81,000","84,000","79,500","1.69M","5.13%"
"2021- 11- 16","79,900","79,700","80,900","76,400","1.12M","-0.62%"
"2021- 11- 15","80,400","77,600","81,300","77,100","935.09K","4.42%"
"2021- 11- 14","77,000","77,000","77,000","77,000","","0.00%"
"2021- 11- 12","77,000","78,700","80,500","76,000","519.27K","-1.28%"
"2021- 11- 11","78,000","74,600","79,100","74,100","643.92K","2.50%"
"2021- 11- 10","76,100","81,000","81,000","74,600","1.13M","-5.47%"
"2021- 11- 09","80,500","80,900","82,200","78,600","734.19K","1.39%"
"2021- 11- 08","79,400","76,900","80,000","75,400","708.07K","4.34%"
"2021- 11- 07","76,100","76,100","76,100","76,100","","0.00%"
"2021- 11- 05","76,100","75,400","77,400","74,400","386.17K","0.66%"
"2021- 11- 04","75,600","78,300","78,500","74,000","687.68K","-2.20%"
"2021- 11- 03","77,300","80,500","80,500","76,500","462.28K","-2.64%"
"2021- 11- 02","79,400","80,900","81,700","79,000","410.41K","-1.12%"
"2021- 11- 01","80,300","79,400","81,700","78,000","584.14K","2.69%"
"2021- 10- 29","78,200","77,900","79,300","76,800","465.43K","0.26%"
"2021- 10- 28","78,000","82,000","83,500","77,100","1.29M","-6.14%"
"2021- 10- 27","83,100","82,400","85,000","81,100","989.55K","1.71%"
"2021- 10- 26","81,700","73,900","81,900","73,800","1.45M","9.08%"
"2021- 10- 25","74,900","76,600","77,000","74,300","402.79K","-0.27%"
"2021- 10- 24","75,100","75,100","75,100","75,100","","0.00%"
"2021- 10- 22","75,100","77,300","78,000","74,500","456.77K","-1.96%"
"2021- 10- 21","76,600","79,400","81,000","74,500","1.42M","-3.53%"
"2021- 10- 20","79,400","75,300","81,800","74,700","1.37M","5.17%"
"2021- 10- 19","75,500","73,600","76,000","71,700","829.94K","3.71%"
"2021- 10- 18","72,800","76,000","76,100","70,800","1.30M","-5.21%"
"2021- 10- 17","76,800","76,800","76,800","76,800","","0.00%"
"2021- 10- 15","76,800","77,600","78,300","76,000","378.89K","-1.03%"
"2021- 10- 14","77,600","75,600","78,400","74,300","515.52K","3.74%"
"2021- 10- 13","74,800","74,300","75,700","73,800","309.04K","0.00%"
"2021- 10- 12","74,800","77,000","79,500","74,000","620.04K","-2.73%"
"2021- 10- 11","76,900","76,900","76,900","76,900","","0.00%"
"2021- 10- 08","76,900","76,200","78,700","74,400","620.54K","0.79%"
"2021- 10- 07","76,300","79,800","82,700","75,100","1.80M","-2.43%"
"2021- 10- 06","78,200","79,200","80,400","76,100","1.17M","-1.01%"
"2021- 10- 05","79,000","69,500","80,000","68,100","2.57M","11.27%"
"2021- 10- 04","71,000","71,000","71,000","71,000","","0.00%"
"2021- 10- 01","71,000","68,100","72,100","67,800","1.09M","2.60%"
"2021- 09- 30","69,200","63,500","69,700","63,400","1.45M","9.84%"
"2021- 09- 29","63,000","62,100","65,300","61,400","668.23K","-0.94%"
"2021- 09- 28","63,600","64,300","68,300","63,600","798.45K","0.00%"
"2021- 09- 27","63,600","63,500","65,200","62,300","321.01K","0.32%"
"2021- 09- 26","63,400","63,400","63,400","63,400","","0.00%"
"2021- 09- 24","63,400","64,900","65,000","63,100","377.51K","-2.31%"
"2021- 09- 23","64,900","64,000","65,800","63,800","224.27K","-0.15%"
"2021- 09- 22","65,000","65,000","65,000","65,000","","0.00%"
"2021- 09- 17","65,000","63,600","66,600","63,200","485.25K","0.15%"
"2021- 09- 16","64,900","67,100","67,200","64,200","481.56K","-1.96%"
"2021- 09- 15","66,200","64,900","67,800","64,100","568.38K","2.95%"
"2021- 09- 14","64,300","63,800","66,700","63,600","357.96K","1.58%"
"2021- 09- 13","63,300","63,100","64,500","62,300","477.06K","0.32%"
"2021- 09- 12","63,100","63,100","63,100","63,100","","0.00%"
"2021- 09- 10","63,100","62,600","64,500","59,700","896.10K","0.32%"
"2021- 09- 09","62,900","63,800","67,000","62,500","886.75K","-1.56%"
"2021- 09- 08","63,900","67,700","67,800","63,600","657.96K","-6.58%"
"2021- 09- 07","68,400","65,600","68,900","63,400","891.27K","5.23%"
"2021- 09- 06","65,000","65,000","66,300","63,800","572.66K","-0.91%"
"2021- 09- 05","65,600","65,600","65,600","65,600","","0.00%"
"2021- 09- 03","65,600","67,200","68,000","65,000","881.92K","-1.94%"
"2021- 09- 02","66,900","68,600","69,000","66,200","554.50K","-2.48%"
"2021- 09- 01","68,600","69,100","69,400","67,800","444.15K","-0.72%"
"2021- 08- 31","69,100","69,500","71,100","68,300","510.34K","-0.58%"
"2021- 08- 30","69,500","71,300","72,800","66,300","1.23M","-3.61%"
"2021- 08- 29","72,100","72,100","72,100","72,100","","0.00%"
"2021- 08- 27","72,100","71,500","75,500","70,200","898.51K","-0.96%"
"2021- 08- 26","72,800","72,300","75,200","71,800","722.29K","0.55%"
"2021- 08- 25","72,400","72,900","75,600","69,100","1.41M","0.42%"
"2021- 08- 24","72,100","67,900","74,900","66,100","2.29M","7.13%"
"2021- 08- 23","67,300","63,200","67,600","62,000","685.51K","6.83%"
"2021- 08- 22","63,000","63,000","63,000","63,000","","0.00%"
"2021- 08- 20","63,000","66,600","66,600","61,300","972.26K","-3.96%"
"2021- 08- 19","65,600","67,300","68,200","64,800","660.89K","-3.53%"
"2021- 08- 18","68,000","66,700","71,000","64,600","2.33M","6.58%"
"2021- 08- 17","63,800","65,100","67,300","63,000","638.38K","-2.30%"
"2021- 08- 16","65,300","65,300","65,300","65,300","","0.00%"
"2021- 08- 13","65,300","66,100","67,200","64,600","538.57K","-2.39%"
"2021- 08- 12","66,900","68,800","69,100","63,800","1.10M","-2.34%"
"2021- 08- 11","68,500","69,500","70,200","68,300","468.40K","0.15%"
"2021- 08- 10","68,400","68,800","70,000","67,700","579.44K","-1.87%"
"2021- 08- 09","69,700","68,900","70,700","67,800","967.85K","0.87%"
"2021- 08- 08","69,100","69,100","69,100","69,100","","0.00%"
"2021- 08- 06","69,100","68,600","70,900","67,500","885.69K","-0.29%"
"2021- 08- 05","69,300","71,900","72,100","69,000","1.58M","-3.62%"
"2021- 08- 04","71,900","63,800","72,800","63,200","4.20M","14.67%"
"2021- 08- 03","62,700","63,500","64,900","60,400","2.31M","4.15%"
"2021- 08- 02","60,200","58,800","61,400","58,200","414.22K","2.38%"
"2021- 07- 30","58,800","62,200","62,200","57,900","660.98K","-4.85%"
"2021- 07- 29","61,800","61,500","62,400","60,700","238.34K","0.65%"
"2021- 07- 28","61,400","62,400","63,000","60,600","325.37K","-1.60%"
"2021- 07- 27","62,400","63,900","64,500","61,900","478.75K","-2.19%"
"2021- 07- 26","63,800","63,600","65,200","62,000","552.21K","0.47%"
"2021- 07- 25","63,500","63,500","63,500","63,500","","0.00%"
"2021- 07- 23","63,500","62,600","64,200","61,400","450.46K","1.44%"
"2021- 07- 22","62,600","61,000","64,500","60,900","910.10K","2.96%"
"2021- 07- 21","60,800","62,000","63,800","60,700","420.22K","0.00%"
"2021- 07- 20","60,800","61,500","64,000","59,900","586.58K","-2.41%"
"2021- 07- 19","62,300","64,000","64,100","61,400","454.43K","-2.66%"
"2021- 07- 18","64,000","64,000","64,000","64,000","","0.00%"
"2021- 07- 16","64,000","64,400","65,500","63,300","339.81K","-0.62%"
"2021- 07- 15","64,400","66,000","66,500","64,000","464.30K","-1.53%"
"2021- 07- 14","65,400","65,800","67,000","64,700","512.92K","0.00%"
"2021- 07- 13","65,400","62,700","67,500","62,600","1.15M","4.98%"
"2021- 07- 12","62,300","59,300","63,000","58,800","603.19K","4.18%"
"2021- 07- 11","59,800","59,800","59,800","59,800","","0.00%"
"2021- 07- 09","59,800","57,900","60,000","57,100","546.34K","2.22%"
"2021- 07- 08","58,500","59,200","60,000","57,100","920.56K","-2.17%"
"2021- 07- 07","59,800","61,600","62,100","59,000","637.16K","-0.83%"
"2021- 07- 06","60,300","61,400","61,800","60,200","360.44K","-1.63%"
"2021- 07- 05","61,300","60,200","63,000","60,100","638.85K","0.82%"
"2021- 07- 04","60,800","60,800","60,800","60,800","","0.00%"
"2021- 07- 02","60,800","58,700","61,900","57,900","994.38K","3.58%"
"2021- 07- 01","58,700","58,800","59,600","57,900","396.86K","-0.17%"
"2021- 06- 30","58,800","59,100","59,500","57,700","685.83K","-0.68%"
"2021- 06- 29","59,200","54,700","59,400","54,500","1.39M","7.44%"
"2021- 06- 28","55,100","54,000","55,700","53,100","630.96K","2.04%"
"2021- 06- 27","54,000","54,000","54,000","54,000","","0.00%"
"2021- 06- 25","54,000","56,500","56,500","53,700","902.82K","-4.42%"
"2021- 06- 24","56,500","56,200","57,400","54,200","864.16K","1.44%"
"2021- 06- 23","55,700","54,500","58,600","54,200","2.01M","3.15%"
"2021- 06- 22","54,000","53,600","54,800","52,300","875.19K","1.31%"
"2021- 06- 21","53,300","52,600","55,300","52,600","965.26K","-2.74%"
"2021- 06- 20","54,800","54,800","54,800","54,800","","0.00%"
"2021- 06- 18","54,800","56,400","58,100","53,900","2.21M","-0.36%"
"2021- 06- 17","55,000","51,200","55,600","51,000","2.05M","7.00%"
"2021- 06- 16","51,400","51,500","52,100","50,000","1.05M","0.78%"
"2021- 06- 15","51,000","48,550","53,300","48,250","2.64M","8.28%"
"2021- 06- 14","47,100","48,650","50,800","46,850","1.47M","-1.77%"
"2021- 06- 13","47,950","47,950","47,950","47,950","","0.00%"
"2021- 06- 11","47,950","45,100","47,950","45,000","1.14M","7.03%"
"2021- 06- 10","44,800","44,500","45,500","43,500","1.12M","1.01%"
"2021- 06- 09","44,350","43,500","45,000","43,250","1.20M","2.31%"
"2021- 06- 08","43,350","45,000","45,850","42,900","1.48M","-5.66%"
"2021- 06- 07","45,950","44,500","46,450","44,250","1.12M","5.03%"
"2021- 06- 06","43,750","43,750","43,750","43,750","","0.00%"
"2021- 06- 04","43,750","46,950","47,050","43,250","1.71M","-6.91%"
"2021- 06- 03","47,000","44,550","47,400","44,100","907.83K","5.86%"
"2021- 06- 02","44,400","44,600","45,200","44,100","486.77K","0.23%"
"2021- 06- 01","44,300","43,700","44,800","43,100","775.18K","1.37%"
"2021- 05- 31","43,700","42,250","44,550","41,900","922.09K","2.34%"
"2021- 05- 30","42,700","42,700","42,700","42,700","","0.00%"
"2021- 05- 28","42,700","42,050","45,000","41,450","1.91M","0.59%"
"2021- 05- 27","42,450","42,250","43,500","39,700","3.24M","0.47%"
"2021- 05- 26","42,250","43,050","43,900","40,300","1.66M","-1.05%"
"2021- 05- 25","42,700","39,850","42,900","39,800","1.21M","6.48%"
"2021- 05- 24","40,100","39,900","41,550","39,200","928.26K","0.25%"
"2021- 05- 23","40,000","40,000","40,000","40,000","","0.00%"
"2021- 05- 21","40,000","38,700","40,400","38,550","1.35M","2.56%"
"2021- 05- 20","39,000","38,450","39,800","37,650","1.45M","1.56%"
"2021- 05- 19","38,400","38,400","38,400","38,400","","0.00%"
"2021- 05- 18","38,400","37,350","38,850","36,700","3.17M","6.82%"
"2021- 05- 17","35,950","33,900","35,950","33,400","2.21M","7.47%"
"2021- 05- 14","33,450","31,300","33,550","30,800","1.27M","7.90%"
"2021- 05- 13","31,000","31,100","32,000","30,950","438.90K","-0.96%"
"2021- 05- 12","31,300","32,000","33,000","30,900","822.56K","-1.11%"
"2021- 05- 11","31,650","32,100","32,450","31,350","465.77K","-2.91%"
"2021- 05- 10","32,600","32,000","33,050","31,700","747.75K","1.88%"
"2021- 05- 09","32,000","32,000","32,000","32,000","","0.00%"
"2021- 05- 07","32,000","30,100","32,250","30,050","1.46M","6.67%"
"2021- 05- 06","30,000","29,600","30,000","28,750","188.06K","1.52%"
"2021- 05- 05","29,550","29,550","29,550","29,550","","0.00%"
"2021- 05- 04","29,550","29,850","30,100","28,600","376.78K","-0.84%"
"2021- 05- 03","29,800","30,300","30,500","29,750","261.42K","-1.32%"
"2021- 04- 30","30,200","30,300","30,450","29,900","148.30K","0.17%"
"2021- 04- 29","30,150","30,500","30,600","29,900","162.59K","-0.66%"
"2021- 04- 28","30,350","30,650","30,950","30,250","283.41K","-0.98%"
"2021- 04- 27","30,650","30,000","30,650","29,950","305.51K","2.17%"
"2021- 04- 26","30,000","29,800","30,150","29,550","164.14K","1.01%"
"2021- 04- 23","29,700","29,950","30,000","29,550","172.36K","-0.83%"
"2021- 04- 22","29,950","30,100","30,100","29,850","157.34K","0.00%"
"2021- 04- 21","29,950","30,300","30,400","29,700","309.42K","-1.48%"
"2021- 04- 20","30,400","30,450","30,600","30,350","174.68K","0.00%"
"2021- 04- 19","30,400","30,850","30,850","30,350","212.33K","-1.30%"
"2021- 04- 16","30,800","30,750","30,900","30,500","158.76K","0.16%"
"2021- 04- 15","30,750","30,450","30,900","30,350","294.11K","0.99%"
"2021- 04- 14","30,450","30,550","30,750","30,300","188.46K","0.16%"
"2021- 04- 13","30,400","30,650","30,700","30,300","157.39K","0.00%"
"2021- 04- 12","30,400","30,300","30,650","30,150","189.74K","0.66%"
"2021- 04- 11","30,200","30,200","30,200","30,200","","0.00%"
"2021- 04- 09","30,200","30,350","30,500","30,050","231.58K","-0.49%"
"2021- 04- 08","30,350","30,750","30,750","30,300","224.46K","-1.14%"
"2021- 04- 07","30,700","29,950","30,950","29,850","577.77K","2.85%"
"2021- 04- 06","29,850","29,850","30,000","29,600","165.03K","0.67%"
"2021- 04- 05","29,650","29,950","29,950","29,550","129.50K","-0.17%"
"2021- 04- 04","29,700","29,700","29,700","29,700","","0.00%"
"2021- 04- 02","29,700","30,000","30,000","29,700","109.14K","-0.83%"
"2021- 04- 01","29,950","29,750","29,950","29,550","163.10K","1.18%"
"2021- 03- 31","29,600","29,600","29,750","29,500","127.95K","0.17%"
"2021- 03- 30","29,550","29,500","29,900","29,450","197.41K","0.34%"
"2021- 03- 29","29,450","29,900","29,900","29,350","203.03K","-1.17%"
"2021- 03- 26","29,800","30,100","30,150","29,750","190.13K","-0.17%"
"2021- 03- 25","29,850","29,750","30,050","29,650","170.83K","0.34%"
"2021- 03- 24","29,750","29,500","29,850","29,300","138.34K","0.34%"
"2021- 03- 23","29,650","30,050","30,050","29,550","272.19K","-1.33%"
"2021- 03- 22","30,050","30,150","30,200","29,850","197.56K","-0.50%"
"2021- 03- 19","30,200","29,850","30,250","29,850","211.89K","0.17%"
"2021- 03- 18","30,150","30,200","30,550","30,100","245.09K","0.17%"
"2021- 03- 17","30,100","30,300","30,350","29,900","326.04K","-0.82%"
"2021- 03- 16","30,350","30,550","30,650","30,150","279.01K","0.33%"
"2021- 03- 15","30,250","30,550","30,600","30,100","246.12K","-1.14%"
"2021- 03- 14","30,600","30,600","30,600","30,600","","0.00%"
"2021- 03- 12","30,600","30,800","31,100","30,450","735.86K","-3.77%"
"2021- 03- 11","31,800","30,300","31,800","30,300","288.66K","5.30%"
"2021- 03- 10","30,200","31,250","31,450","30,150","181.06K","-2.27%"
"2021- 03- 09","30,900","31,700","31,950","30,300","356.18K","-2.52%"
"2021- 03- 08","31,700","33,000","33,000","31,350","301.80K","-3.35%"
"2021- 03- 05","32,800","32,000","32,800","31,850","546.69K","1.86%"
"2021- 03- 04","32,200","31,800","32,450","31,700","421.49K","0.00%"
"2021- 03- 03","32,200","30,350","32,200","30,200","740.05K","6.62%"
"2021- 03- 02","30,200","30,500","30,700","29,900","159.14K","0.50%"
"2021- 02- 26","30,050","29,800","30,200","29,750","188.58K","-1.80%"
"2021- 02- 25","30,600","30,450","30,700","30,150","159.87K","2.00%"
"2021- 02- 24","30,000","30,500","31,400","29,950","410.20K","-0.99%"
"2021- 02- 23","30,300","29,700","30,650","29,700","186.89K","1.17%"
"2021- 02- 22","29,950","30,400","30,450","29,900","202.14K","-1.64%"
"2021- 02- 21","30,450","30,450","30,450","30,450","","0.00%"
"2021- 02- 19","30,450","30,650","30,800","29,900","205.00K","-0.49%"
"2021- 02- 18","30,600","30,850","31,150","30,550","158.66K","-0.97%"
"2021- 02- 17","30,900","31,300","31,350","30,600","227.52K","-1.28%"
"2021- 02- 16","31,300","30,800","31,600","30,550","345.79K","1.79%"
"2021- 02- 15","30,750","31,050","31,250","30,700","169.78K","-0.16%"
"2021- 02- 10","30,800","29,850","31,150","29,850","284.92K","2.50%"
"2021- 02- 09","30,050","30,500","30,650","30,000","174.11K","-1.31%"
"2021- 02- 08","30,450","29,450","30,600","28,950","325.22K","0.66%"
"2021- 02- 07","30,250","30,250","30,250","30,250","","0.00%"
"2021- 02- 05","30,250","30,250","30,350","29,700","633.15K","-1.47%"
"2021- 02- 04","30,700","31,300","31,400","30,550","293.74K","-1.92%"
"2021- 02- 03","31,300","31,650","31,900","31,200","247.28K","-0.32%"
"2021- 02- 02","31,400","31,100","31,900","30,800","396.64K","1.62%"
"2021- 02- 01","30,900","30,150","30,950","29,550","401.45K","0.98%"
"2021- 01- 31","30,600","30,600","30,600","30,600","","0.00%"
"2021- 01- 29","30,600","32,150","32,400","29,900","617.63K","-3.77%"
"2021- 01- 28","31,800","31,650","32,400","31,300","516.32K","-2.45%"
"2021- 01- 27","32,600","33,600","34,000","32,600","743.53K","-0.91%"
"2021- 01- 26","32,900","34,050","34,050","32,600","784.96K","-2.52%"
"2021- 01- 25","33,750","33,150","33,900","32,450","1.74M","4.17%"
"2021- 01- 24","32,400","32,400","32,400","32,400","","0.00%"
"2021- 01- 22","32,400","31,300","32,850","30,850","1.12M","3.68%"
"2021- 01- 21","31,250","31,600","31,650","30,850","397.35K","-0.16%"
"2021- 01- 20","31,300","30,600","31,900","30,500","1.35M","3.30%"
"2021- 01- 19","30,300","29,600","30,450","29,350","402.20K","2.54%"
"2021- 01- 18","29,550","29,350","30,050","29,050","353.23K","-1.17%"
"2021- 01- 17","29,900","29,900","29,900","29,900","","0.00%"
"2021- 01- 15","29,900","30,800","30,950","29,850","387.20K","-3.24%"
"2021- 01- 14","30,900","30,650","31,000","30,150","580.54K","0.82%"
"2021- 01- 13","30,650","29,300","30,750","29,050","1.00M","5.87%"
"2021- 01- 12","28,950","28,700","29,500","28,500","349.08K","-0.17%"
"2021- 01- 11","29,000","29,950","30,050","28,500","518.69K","-3.01%"
"2021- 01- 10","29,900","29,900","29,900","29,900","","0.00%"
"2021- 01- 08","29,900","29,300","29,900","29,250","526.26K","2.40%"
"2021- 01- 07","29,200","29,200","29,450","28,900","314.67K","0.69%"
"2021- 01- 06","29,000","29,350","29,400","28,900","291.73K","-0.85%"
"2021- 01- 05","29,250","29,300","29,500","29,050","285.19K","-1.02%"
"2021- 01- 04","29,550","29,950","30,000","29,400","287.73K","-0.67%"
"2020- 12- 30","29,750","29,250","30,000","29,250","273.31K","1.02%"
"2020- 12- 29","29,450","29,300","29,500","28,950","148.98K","0.17%"
"2020- 12- 28","29,400","29,450","29,450","28,900","294.88K","1.55%"
"2020- 12- 24","28,950","28,450","29,000","28,400","205.33K","1.94%"
"2020- 12- 23","28,400","28,150","28,600","27,850","168.33K","1.07%"
"2020- 12- 22","28,100","28,800","28,850","28,100","251.39K","-2.43%"
"2020- 12- 21","28,800","29,150","29,150","28,700","196.98K","-1.20%"
"2020- 12- 20","29,150","29,150","29,150","29,150","","0.00%"
"2020- 12- 18","29,150","29,000","29,250","28,850","178.71K","-0.17%"
"2020- 12- 17","29,200","29,500","29,550","29,150","235.10K","-1.18%"
"2020- 12- 16","29,550","29,650","29,750","29,500","143.52K","-0.17%"
"2020- 12- 15","29,600","29,700","29,800","29,500","181.69K","-0.50%"
"2020- 12- 14","29,750","29,850","29,900","29,650","208.22K","-1.16%"
"2020- 12- 11","30,100","30,100","30,300","29,950","183.36K","0.17%"
"2020- 12- 10","30,050","30,000","30,250","29,800","250.14K","-0.99%"
"2020- 12- 09","30,350","30,000","30,500","29,900","261.37K","1.17%"
"2020- 12- 08","30,000","29,500","30,200","29,450","225.35K","1.01%"
"2020- 12- 07","29,700","30,250","30,250","29,300","390.82K","-1.82%"
"2020- 12- 06","30,250","30,250","30,250","30,250","","0.00%"
"2020- 12- 04","30,250","31,400","31,450","30,100","627.88K","-3.20%"
"2020- 12- 03","31,250","30,300","31,450","30,250","1.11M","4.52%"
"2020- 12- 02","29,900","30,000","30,400","29,800","295.18K","-0.17%"
"2020- 12- 01","29,950","29,600","30,100","29,550","205.90K","0.84%"
"2020- 11- 30","29,700","30,050","30,100","29,400","346.14K","-1.00%"
"2020- 11- 29","30,000","30,000","30,000","30,000","","0.00%"
"2020- 11- 27","30,000","30,000","30,300","29,900","225.89K","-0.33%"
"2020- 11- 26","30,100","29,900","30,150","29,800","181.51K","0.67%"
"2020- 11- 25","29,900","30,450","30,500","29,750","403.83K","-0.99%"
"2020- 11- 24","30,200","30,450","30,500","29,900","441.19K","-0.33%"
"2020- 11- 23","30,300","30,500","30,950","30,050","363.77K","-0.49%"
"2020- 11- 22","30,450","30,450","30,450","30,450","","0.00%"
"2020- 11- 20","30,450","29,900","30,700","29,900","253.39K","1.84%"
"2020- 11- 19","29,900","30,400","30,400","29,700","457.37K","-2.29%"
"2020- 11- 18","30,600","30,700","30,900","30,250","370.35K","0.33%"
"2020- 11- 17","30,500","31,850","31,950","30,300","1.00M","-5.86%"
"2020- 11- 16","32,400","32,300","32,700","32,150","309.20K","1.25%"
"2020- 11- 15","32,000","32,000","32,000","32,000","","0.00%"
"2020- 11- 13","32,000","32,050","32,250","31,600","253.59K","-0.62%"
"2020- 11- 12","32,200","31,850","32,500","31,700","384.74K","1.74%"
"2020- 11- 11","31,650","31,750","32,350","31,000","337.67K","0.16%"
"2020- 11- 10","31,600","31,900","32,000","31,150","319.29K","3.10%"
"2020- 11- 09","30,650","30,750","31,100","30,450","147.82K","0.99%"
"2020- 11- 08","30,350","30,350","30,350","30,350","","0.00%"
"2020- 11- 06","30,350","31,350","31,400","30,150","249.13K","-2.25%"
"2020- 11- 05","31,050","30,150","31,600","30,150","352.10K","3.50%"
"2020- 11- 04","30,000","30,200","30,350","29,450","209.12K","1.18%"
"2020- 11- 03","29,650","29,350","30,200","29,250","219.68K","1.37%"
"2020- 11- 02","29,250","28,600","29,500","28,600","107.06K","1.56%"
"2020- 11- 01","28,800","28,800","28,800","28,800","","0.00%"
"2020- 10- 30","28,800","29,600","29,800","28,750","191.01K","-3.36%"
"2020- 10- 29","29,800","29,200","29,950","28,950","227.48K","-1.00%"
"2020- 10- 28","30,100","28,750","30,100","28,500","225.13K","3.79%"
"2020- 10- 27","29,000","28,750","29,350","28,200","231.23K","0.87%"
"2020- 10- 26","28,750","29,650","29,950","28,500","326.73K","-2.87%"
"2020- 10- 25","29,600","29,600","29,600","29,600","","0.00%"
"2020- 10- 23","29,600","29,850","30,150","29,200","301.85K","-0.84%"
"2020- 10- 22","29,850","30,900","30,950","29,850","303.96K","-4.33%"
"2020- 10- 21","31,200","30,200","31,500","30,200","252.35K","2.63%"
"2020- 10- 20","30,400","30,350","30,700","29,700","278.09K","0.00%"
"2020- 10- 19","30,400","30,900","31,250","30,300","298.84K","-1.46%"
"2020- 10- 18","30,850","30,850","30,850","30,850","","0.00%"
"2020- 10- 16","30,850","31,900","32,000","30,100","417.95K","-3.14%"
"2020- 10- 15","31,850","34,300","34,500","31,600","873.76K","-6.73%"
"2020- 10- 14","34,150","34,400","34,500","33,750","240.65K","-0.44%"
"2020- 10- 13","34,300","33,850","34,450","33,450","379.04K","2.69%"
"2020- 10- 12","33,400","33,800","34,100","33,300","236.40K","0.15%"
"2020- 10- 08","33,350","34,200","34,300","33,350","304.75K","-1.77%"
"2020- 10- 07","33,950","33,850","34,500","33,800","294.68K","0.30%"
"2020- 10- 06","33,850","34,100","34,150","33,600","248.56K","-0.15%"
"2020- 10- 05","33,900","35,750","35,900","33,900","661.64K","-5.31%"
"2020- 10- 04","35,800","35,800","35,800","35,800","","0.00%"
"2020- 09- 29","35,800","36,200","36,250","34,550","429.31K","-0.28%"
"2020- 09- 28","35,900","34,250","36,300","33,800","555.54K","6.69%"
"2020- 09- 25","33,650","34,500","34,600","33,300","262.41K","-0.30%"
"2020- 09- 24","33,750","34,700","36,350","33,450","594.44K","-4.53%"
"2020- 09- 23","35,350","35,050","35,600","33,600","374.08K","2.17%"
"2020- 09- 22","34,600","35,000","36,000","34,300","332.61K","-1.14%"
"2020- 09- 21","35,000","36,150","36,300","35,000","247.78K","-2.64%"
"2020- 09- 20","35,950","35,950","35,950","35,950","","0.00%"
"2020- 09- 18","35,950","36,000","36,200","34,800","417.78K","-0.42%"
"2020- 09- 17","36,100","37,500","37,500","35,500","641.17K","-3.73%"
"2020- 09- 16","37,500","37,850","38,500","37,300","384.42K","-0.40%"
"2020- 09- 15","37,650","37,450","37,750","37,200","192.21K","0.67%"
"2020- 09- 14","37,400","38,050","38,050","37,200","220.32K","-1.06%"
"2020- 09- 13","37,800","37,800","37,800","37,800","","0.00%"
"2020- 09- 11","37,800","37,600","38,300","37,150","292.26K","-0.40%"
"2020- 09- 10","37,950","38,900","39,300","37,550","485.19K","-1.43%"
"2020- 09- 09","38,500","39,700","40,000","38,100","710.87K","-2.04%"
"2020- 09- 08","39,300","39,000","40,450","38,600","1.19M","1.81%"
"2020- 09- 07","38,600","38,800","39,400","37,800","652.74K","-0.26%"
"2020- 09- 06","38,700","38,700","38,700","38,700","","0.00%"
"2020- 09- 04","38,700","37,200","39,200","37,200","821.45K","-0.39%"
"2020- 09- 03","38,850","37,800","38,900","37,150","805.35K","4.16%"
"2020- 09- 02","37,300","36,400","37,900","36,250","930.94K","4.34%"
"2020- 09- 01","35,750","35,050","36,000","34,550","450.43K","3.92%"
"2020- 08- 31","34,400","35,400","35,700","34,250","385.81K","-1.85%"
"2020- 08- 30","35,050","35,050","35,050","35,050","","0.00%"
"2020- 08- 28","35,050","34,550","35,900","34,450","476.88K","2.04%"
"2020- 08- 27","34,350","36,000","36,000","34,350","708.41K","-4.72%"
"2020- 08- 26","36,050","36,550","36,550","35,200","494.77K","-0.96%"
"2020- 08- 25","36,400","35,950","36,950","35,800","433.80K","1.25%"
"2020- 08- 24","35,950","35,400","36,300","34,150","560.41K","0.14%"
"2020- 08- 23","35,900","35,900","35,900","35,900","","0.00%"
"2020- 08- 21","35,900","37,500","38,050","35,550","854.14K","-4.52%"
"2020- 08- 20","37,600","38,600","38,650","36,150","1.29M","-3.84%"
"2020- 08- 19","39,100","36,200","39,750","36,000","2.44M","10.14%"
"2020- 08- 18","35,500","36,900","37,950","34,900","1.61M","-1.11%"
"2020- 08- 17","35,900","35,900","35,900","35,900","","0.00%"
"2020- 08- 14","35,900","36,300","36,800","35,000","613.36K","0.42%"
"2020- 08- 13","35,750","35,100","37,100","34,800","1.51M","4.69%"
"2020- 08- 12","34,150","35,200","35,400","33,500","464.57K","-2.01%"
"2020- 08- 11","34,850","35,200","35,650","34,100","635.99K","-0.29%"
"2020- 08- 10","34,950","34,600","35,700","34,350","804.59K","1.60%"
"2020- 08- 07","34,400","34,000","34,500","33,650","493.90K","1.78%"
"2020- 08- 06","33,800","33,450","33,900","33,050","560.63K","2.11%"
"2020- 08- 05","33,100","33,650","33,750","32,700","573.62K","-0.15%"
"2020- 08- 04","33,150","33,350","33,350","32,500","689.52K","2.00%"
"2020- 08- 03","32,500","31,400","32,800","30,700","919.36K","4.00%"
"2020- 08- 02","31,250","31,250","31,250","31,250","","0.00%"
"2020- 07- 31","31,250","30,150","32,000","30,150","601.12K","3.31%"
"2020- 07- 30","30,250","30,400","30,950","29,900","310.50K","-0.49%"
"2020- 07- 29","30,400","30,400","30,450","29,650","368.12K","0.66%"
