"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019- 01- 29","41,400","42,050","42,600","40,850","277.95K","-2.01%"
"2019- 01- 28","42,250","42,350","42,550","41,600","222.30K","-0.59%"
"2019- 01- 25","42,500","42,950","43,450","42,300","262.96K","-1.39%"
"2019- 01- 24","43,100","42,600","43,600","41,950","376.76K","2.13%"
"2019- 01- 23","42,200","43,300","43,300","41,450","418.05K","-3.21%"
"2019- 01- 22","43,600","42,800","43,600","41,800","261.87K","1.87%"
"2019- 01- 21","42,800","44,950","44,950","42,400","543.27K","-4.04%"
"2019- 01- 18","44,600","44,550","45,200","43,500","340.19K","-0.22%"
"2019- 01- 17","44,700","47,350","47,750","44,050","571.21K","-6.09%"
"2019- 01- 16","47,600","48,550","48,600","47,400","159.44K","-1.55%"
"2019- 01- 15","48,350","46,950","48,700","46,050","399.57K","3.53%"
"2019- 01- 14","46,700","46,600","47,300","45,800","240.08K","0.54%"
"2019- 01- 11","46,450","48,400","48,400","46,000","285.85K","-3.63%"
"2019- 01- 10","48,200","47,250","48,300","46,750","225.81K","1.90%"
"2019- 01- 09","47,300","48,800","48,800","46,850","294.41K","-2.27%"
"2019- 01- 08","48,400","48,800","49,100","47,550","170.40K","0.00%"
"2019- 01- 07","48,400","49,250","50,800","47,950","406.66K","-1.02%"
"2019- 01- 04","48,900","45,650","48,900","45,450","392.72K","7.35%"
"2019- 01- 03","45,550","46,200","46,750","45,450","195.13K","-0.76%"
"2019- 01- 02","45,900","47,050","47,450","45,650","283.43K","-3.37%"
"2018- 12- 28","47,500","48,550","48,900","46,650","335.42K","-2.46%"
"2018- 12- 27","48,700","49,150","49,300","47,550","321.11K","-0.51%"
"2018- 12- 26","48,950","46,450","49,000","46,450","480.94K","3.60%"
"2018- 12- 24","47,250","46,700","48,700","46,100","400.02K","1.29%"
"2018- 12- 21","46,650","45,800","46,850","45,500","224.76K","1.41%"
"2018- 12- 20","46,000","46,000","46,850","45,400","240.10K","-0.86%"
"2018- 12- 19","46,400","43,200","46,800","42,600","416.76K","7.41%"
"2018- 12- 18","43,200","42,200","43,750","42,200","175.00K","-0.69%"
"2018- 12- 17","43,500","45,100","45,100","42,150","348.76K","-2.79%"
"2018- 12- 14","44,750","45,800","46,700","44,400","308.87K","-1.86%"
"2018- 12- 13","45,600","45,700","45,800","44,950","233.73K","0.11%"
"2018- 12- 12","45,550","45,200","45,700","44,450","143.01K","0.77%"
"2018- 12- 11","45,200","44,400","45,750","43,900","259.21K","2.61%"
"2018- 12- 10","44,050","43,400","44,900","42,900","172.98K","0.23%"
"2018- 12- 07","43,950","43,600","44,150","42,500","191.56K","1.74%"
"2018- 12- 06","43,200","45,050","45,050","41,950","530.30K","-2.92%"
"2018- 12- 05","44,500","44,500","45,600","44,100","234.27K","-1.77%"
"2018- 12- 04","45,300","43,500","45,350","43,050","253.39K","3.78%"
"2018- 12- 03","43,650","44,000","44,000","42,700","169.98K","0.58%"
"2018- 11- 30","43,400","43,500","43,750","42,450","154.71K","0.93%"
"2018- 11- 29","43,000","44,000","44,000","42,100","208.17K","-0.46%"
"2018- 11- 28","43,200","42,950","43,800","42,450","145.56K","0.82%"
"2018- 11- 27","42,850","42,550","43,200","41,600","302.22K","2.15%"
"2018- 11- 26","41,950","39,250","42,300","39,200","488.46K","7.15%"
"2018- 11- 23","39,150","39,250","40,050","39,050","148.37K","-1.26%"
"2018- 11- 22","39,650","41,050","41,050","39,200","280.72K","-3.06%"
"2018- 11- 21","40,900","40,850","41,400","39,000","251.95K","-0.37%"
"2018- 11- 20","41,050","39,800","42,350","39,650","388.26K","1.36%"
"2018- 11- 19","40,500","41,550","41,550","40,200","287.06K","-2.53%"
"2018- 11- 16","41,550","42,500","42,700","41,000","314.22K","-1.77%"
"2018- 11- 15","42,300","41,450","43,500","41,450","460.69K","2.42%"
"2018- 11- 14","41,300","39,850","42,350","39,150","494.92K","3.64%"
"2018- 11- 13","39,850","38,300","40,200","36,000","593.22K","4.18%"
"2018- 11- 12","38,250","36,800","38,750","36,300","423.77K","5.66%"
"2018- 11- 09","36,200","35,700","36,450","35,100","192.82K","1.40%"
"2018- 11- 08","35,700","36,150","36,150","34,800","269.53K","0.56%"
"2018- 11- 07","35,500","36,850","37,000","34,700","359.90K","-3.66%"
"2018- 11- 06","36,850","37,950","37,950","36,050","214.56K","-1.86%"
"2018- 11- 05","37,550","38,650","38,650","37,250","273.41K","-3.59%"
"2018- 11- 02","38,950","37,550","39,200","37,450","320.21K","4.42%"
"2018- 11- 01","37,300","37,000","38,400","36,500","254.49K","1.22%"
"2018- 10- 31","36,850","38,000","38,050","36,500","192.14K","-3.03%"
"2018- 10- 30","38,000","35,500","38,000","33,800","289.53K","5.70%"
"2018- 10- 29","35,950","38,050","38,050","35,450","294.28K","-1.78%"
"2018- 10- 26","36,600","38,900","38,950","35,250","409.02K","-3.68%"
"2018- 10- 25","38,000","36,550","38,850","35,750","499.82K","2.56%"
"2018- 10- 24","37,050","43,900","44,000","36,450","1.20M","-13.23%"
"2018- 10- 23","42,700","41,750","43,750","40,700","490.24K","2.28%"
"2018- 10- 22","41,750","41,000","42,150","40,550","226.31K","1.33%"
"2018- 10- 19","41,200","39,500","41,700","39,350","399.41K","3.00%"
"2018- 10- 18","40,000","39,650","40,150","39,150","650.35K","1.39%"
"2018- 10- 17","39,450","42,050","42,500","38,700","1.54M","-6.74%"
"2018- 10- 16","42,300","40,350","42,300","40,350","187.73K","4.96%"
"2018- 10- 15","40,300","40,500","41,850","39,900","165.10K","-1.23%"
"2018- 10- 14","40,800","40,800","40,800","40,800","","0.00%"
"2018- 10- 12","40,800","39,400","41,450","39,350","255.96K","2.90%"
"2018- 10- 11","39,650","41,400","41,900","39,000","423.96K","-5.93%"
"2018- 10- 10","42,150","41,350","42,200","39,600","413.07K","2.31%"
"2018- 10- 09","41,200","41,200","41,200","41,200","","0.00%"
"2018- 10- 08","41,200","43,000","43,950","40,250","371.89K","-4.63%"
"2018- 10- 07","43,200","43,200","43,200","43,200","","0.00%"
"2018- 10- 05","43,200","44,650","45,000","42,700","275.21K","-3.25%"
"2018- 10- 04","44,650","44,750","44,750","42,550","291.90K","0.00%"
"2018- 10- 03","44,650","44,650","44,650","44,650","","0.00%"
"2018- 10- 02","44,650","47,000","47,450","43,950","390.63K","-4.39%"
"2018- 10- 01","46,700","44,500","46,700","44,500","440.62K","5.66%"
"2018- 09- 30","44,200","44,200","44,200","44,200","","0.00%"
"2018- 09- 28","44,200","44,200","44,350","43,650","112.71K","0.00%"
"2018- 09- 27","44,200","44,200","44,300","43,450","122.15K","0.45%"
"2018- 09- 26","44,000","44,000","44,000","44,000","","0.00%"
"2018- 09- 21","44,000","43,300","44,450","43,300","158.45K","0.92%"
"2018- 09- 20","43,600","43,150","43,650","42,500","135.02K","0.46%"
"2018- 09- 19","43,400","43,000","44,100","42,450","130.68K","1.64%"
"2018- 09- 18","42,700","42,900","43,150","42,200","116.92K","-1.27%"
"2018- 09- 17","43,250","43,600","43,650","42,100","192.20K","-0.80%"
"2018- 09- 14","43,600","43,200","43,750","42,500","159.76K","0.69%"
"2018- 09- 13","43,300","42,600","43,300","41,900","201.91K","1.64%"
"2018- 09- 12","42,600","42,500","44,400","42,200","399.03K","1.43%"
"2018- 09- 11","42,000","41,250","42,750","41,250","158.09K","1.08%"
"2018- 09- 10","41,550","42,800","43,400","41,300","332.95K","-3.26%"
"2018- 09- 09","42,950","42,950","42,950","42,950","","0.00%"
"2018- 09- 07","42,950","42,850","43,600","42,700","265.43K","0.94%"
"2018- 09- 06","42,550","43,000","43,350","41,900","287.57K","-1.05%"
"2018- 09- 05","43,000","43,050","43,550","42,600","185.50K","-0.58%"
"2018- 09- 04","43,250","42,750","43,950","42,250","364.77K","1.53%"
"2018- 09- 03","42,600","42,950","43,200","41,350","331.35K","-0.70%"
"2018- 09- 02","42,900","42,900","42,900","42,900","","0.00%"
"2018- 08- 31","42,900","41,400","43,000","41,050","494.73K","2.26%"
"2018- 08- 30","41,950","40,850","42,000","40,800","277.28K","2.69%"
"2018- 08- 29","40,850","39,800","41,150","39,550","408.11K","3.16%"
"2018- 08- 28","39,600","42,000","42,650","39,300","613.12K","-5.26%"
"2018- 08- 27","41,800","40,000","42,000","39,800","481.85K","4.37%"
"2018- 08- 26","40,050","40,050","40,050","40,050","","0.00%"
"2018- 08- 24","40,050","37,650","40,500","37,550","484.49K","4.84%"
"2018- 08- 23","38,200","38,650","39,900","37,200","606.19K","-1.80%"
"2018- 08- 22","38,900","38,150","39,500","37,500","383.47K","1.57%"
"2018- 08- 21","38,300","36,100","38,750","36,100","523.76K","6.24%"
"2018- 08- 20","36,050","37,000","38,000","35,650","405.79K","-2.70%"
"2018- 08- 19","37,050","37,050","37,050","37,050","","0.00%"
"2018- 08- 17","37,050","38,200","38,700","36,950","469.39K","-2.37%"
"2018- 08- 16","37,950","35,100","38,050","34,350","511.22K","7.05%"
"2018- 08- 15","35,450","35,450","35,450","35,450","","0.00%"
"2018- 08- 14","35,450","34,450","35,750","34,200","295.54K","3.96%"
"2018- 08- 13","34,100","35,350","35,500","34,050","236.12K","-2.57%"
"2018- 08- 12","35,000","35,000","35,000","35,000","","0.00%"
"2018- 08- 10","35,000","34,850","35,250","34,200","146.32K","0.43%"
"2018- 08- 09","34,850","35,050","35,550","34,050","219.70K","-0.43%"
"2018- 08- 08","35,000","34,800","35,850","34,750","254.33K","0.00%"
"2018- 08- 07","35,000","33,900","35,150","33,150","290.45K","4.01%"
"2018- 08- 06","33,650","34,550","34,800","33,550","98.91K","-2.46%"
"2018- 08- 05","34,500","34,500","34,500","34,500","","0.00%"
"2018- 08- 03","34,500","34,500","35,050","34,100","140.64K","0.44%"
"2018- 08- 02","34,350","34,700","35,200","33,650","185.89K","-1.72%"
"2018- 08- 01","34,950","33,350","35,100","33,300","412.36K","4.95%"
"2018- 07- 31","33,300","33,850","34,000","32,600","555.88K","-2.06%"
"2018- 07- 30","34,000","36,100","36,150","33,900","444.18K","-5.42%"
"2018- 07- 29","35,950","35,950","35,950","35,950","","0.00%"
"2018- 07- 27","35,950","36,450","36,850","35,600","232.52K","-1.78%"
"2018- 07- 26","36,600","35,500","36,750","34,850","371.54K","4.42%"
"2018- 07- 25","35,050","35,500","35,550","33,800","462.08K","-0.99%"
"2018- 07- 24","35,400","35,550","36,250","35,150","241.34K","0.00%"
"2018- 07- 23","35,400","37,150","37,200","34,950","624.43K","-4.71%"
"2018- 07- 22","37,150","37,150","37,150","37,150","","0.00%"
"2018- 07- 20","37,150","37,200","37,750","36,200","368.05K","0.13%"
"2018- 07- 19","37,100","38,000","38,200","36,100","640.90K","-1.98%"
"2018- 07- 18","37,850","39,600","40,350","37,400","512.14K","-3.20%"
"2018- 07- 17","39,100","41,600","41,600","39,100","586.38K","-6.35%"
"2018- 07- 16","41,750","41,450","42,050","40,550","303.03K","0.97%"
"2018- 07- 13","41,350","40,250","42,050","40,250","407.01K","2.22%"
"2018- 07- 12","40,450","38,750","40,950","38,250","542.56K","4.39%"
"2018- 07- 11","38,750","38,600","39,500","38,500","247.31K","-0.90%"
"2018- 07- 10","39,100","39,750","39,950","38,600","430.15K","-1.64%"
"2018- 07- 09","39,750","37,600","39,750","37,450","584.54K","6.14%"
"2018- 07- 06","37,450","36,650","37,500","36,350","260.69K","1.63%"
"2018- 07- 05","36,850","37,800","38,000","36,200","266.58K","-2.51%"
"2018- 07- 04","37,800","38,050","38,700","37,350","304.85K","-0.79%"
"2018- 07- 03","38,100","36,850","38,200","36,200","686.64K","5.98%"
"2018- 07- 02","35,950","36,200","37,450","35,550","416.05K","-0.83%"
"2018- 07- 01","36,250","36,250","36,250","36,250","","0.00%"
"2018- 06- 29","36,250","36,850","37,000","35,300","356.40K","-0.68%"
"2018- 06- 28","36,500","36,350","37,200","36,000","262.82K","-0.68%"
"2018- 06- 27","36,750","38,000","38,050","36,550","411.58K","-1.21%"
"2018- 06- 26","37,200","36,000","38,400","35,750","730.67K","2.62%"
"2018- 06- 25","36,250","37,200","38,300","35,600","764.26K","0.00%"
"2018- 06- 22","36,250","36,550","36,600","35,450","507.85K","-0.41%"
"2018- 06- 21","36,400","34,200","36,950","34,100","1.34M","6.90%"
"2018- 06- 20","34,050","32,150","34,200","31,850","654.67K","5.91%"
"2018- 06- 19","32,150","33,200","33,400","31,800","383.52K","-2.58%"
"2018- 06- 18","33,000","32,250","33,700","32,150","1.08M","5.60%"
"2018- 06- 15","31,250","31,150","31,500","30,850","225.49K","0.64%"
"2018- 06- 14","31,050","30,500","31,650","30,500","426.82K","1.14%"
"2018- 06- 13","30,700","30,700","30,700","30,700","","0.00%"
"2018- 06- 12","30,700","28,700","30,700","28,700","469.66K","6.41%"
"2018- 06- 11","28,850","28,300","28,950","28,300","99.80K","2.12%"
"2018- 06- 08","28,250","28,200","28,400","27,800","82.20K","-0.18%"
"2018- 06- 07","28,300","28,400","28,800","28,300","65.17K","-0.35%"
"2018- 06- 05","28,400","28,650","29,000","28,050","98.71K","-0.87%"
"2018- 06- 04","28,650","28,450","29,200","28,350","141.43K","0.88%"
"2018- 06- 01","28,400","29,000","29,050","28,250","107.36K","-2.07%"
"2018- 05- 31","29,000","28,350","29,000","28,000","131.51K","2.29%"
"2018- 05- 30","28,350","28,700","29,150","27,950","175.29K","-0.70%"
"2018- 05- 29","28,550","27,300","29,350","27,200","320.72K","4.20%"
"2018- 05- 28","27,400","27,550","27,850","27,300","86.65K","0.18%"
"2018- 05- 25","27,350","27,650","27,650","27,100","83.71K","-1.08%"
"2018- 05- 24","27,650","27,900","27,900","27,500","66.89K","-0.90%"
"2018- 05- 23","27,900","27,300","28,050","27,200","85.62K","1.45%"
"2018- 05- 21","27,500","27,150","27,750","27,150","67.00K","0.55%"
"2018- 05- 18","27,350","27,400","27,550","27,100","59.68K","0.00%"
"2018- 05- 17","27,350","27,150","27,350","27,050","71.78K","0.74%"
"2018- 05- 16","27,150","27,700","27,700","27,000","91.25K","-2.16%"
"2018- 05- 15","27,750","27,450","27,900","27,350","157.93K","1.46%"
"2018- 05- 14","27,350","27,050","27,650","26,900","159.00K","0.00%"
"2018- 05- 11","27,350","27,000","27,450","26,900","120.37K","1.11%"
"2018- 05- 10","27,050","27,600","27,900","26,800","168.68K","-3.22%"
"2018- 05- 09","27,950","27,350","27,950","26,700","160.38K","2.76%"
"2018- 05- 08","27,200","28,300","28,300","27,200","118.72K","-2.33%"
"2018- 05- 04","27,850","28,300","28,750","27,850","115.84K","-1.59%"
"2018- 05- 03","28,300","28,400","28,800","28,250","102.13K","-1.05%"
"2018- 05- 02","28,600","29,500","29,700","28,550","133.21K","-2.39%"
"2018- 04- 30","29,300","29,050","29,850","28,750","111.96K","0.69%"
"2018- 04- 27","29,100","30,200","30,250","28,950","115.49K","-2.84%"
"2018- 04- 26","29,950","30,100","30,100","29,600","72.19K","-0.50%"
"2018- 04- 25","30,100","29,700","30,150","29,500","66.02K","0.84%"
"2018- 04- 24","29,850","30,450","30,600","29,800","96.43K","-1.97%"
"2018- 04- 23","30,450","30,450","31,050","30,250","84.15K","0.50%"
"2018- 04- 22","30,300","30,300","30,300","30,300","","0.00%"
"2018- 04- 20","30,300","30,300","30,600","30,050","92.74K","0.00%"
"2018- 04- 19","30,300","30,650","31,150","30,150","155.48K","-0.49%"
"2018- 04- 18","30,450","31,200","31,200","30,450","94.76K","-1.30%"
"2018- 04- 17","30,850","31,250","31,450","30,600","105.34K","-1.28%"
"2018- 04- 16","31,250","30,700","31,250","30,700","115.87K","1.96%"
"2018- 04- 15","30,650","30,650","30,650","30,650","","0.00%"
"2018- 04- 13","30,650","30,250","31,000","30,150","96.51K","2.68%"
"2018- 04- 12","29,850","30,800","31,150","29,850","137.63K","-2.93%"
"2018- 04- 11","30,750","31,400","31,500","30,500","100.94K","-1.28%"
"2018- 04- 10","31,150","30,900","31,300","30,100","154.84K","1.96%"
"2018- 04- 09","30,550","30,150","30,800","30,050","120.17K","2.35%"
"2018- 04- 08","29,850","29,850","29,850","29,850","","0.00%"
"2018- 04- 06","29,850","30,150","30,800","29,550","154.62K","-1.00%"
"2018- 04- 05","30,150","31,100","31,300","30,100","147.24K","-2.43%"
"2018- 04- 04","30,900","32,450","32,450","30,350","254.96K","-4.63%"
"2018- 04- 03","32,400","32,050","32,750","31,700","238.04K","1.09%"
"2018- 04- 02","32,050","31,350","32,650","31,250","474.84K","4.06%"
"2018- 03- 30","30,800","31,300","31,300","30,800","113.87K","-1.12%"
"2018- 03- 29","31,150","31,250","31,550","30,800","180.17K","0.16%"
"2018- 03- 28","31,100","29,600","31,700","29,300","591.67K","4.71%"
"2018- 03- 27","29,700","29,600","29,900","29,050","90.25K","0.68%"
"2018- 03- 26","29,500","28,650","29,550","28,550","110.94K","4.61%"
"2018- 03- 25","28,200","28,200","28,200","28,200","","0.00%"
"2018- 03- 23","28,200","28,750","29,900","28,200","122.19K","-4.89%"
"2018- 03- 22","29,650","29,850","29,950","29,550","87.28K","0.00%"
"2018- 03- 21","29,650","29,650","29,900","29,500","66.43K","-1.17%"
"2018- 03- 20","30,000","30,000","30,100","29,050","97.96K","0.50%"
"2018- 03- 19","29,850","30,150","30,900","29,800","192.73K","-1.00%"
"2018- 03- 18","30,150","30,150","30,150","30,150","","0.00%"
"2018- 03- 16","30,150","30,150","30,300","29,700","98.66K","0.00%"
"2018- 03- 15","30,150","29,450","30,400","29,350","210.23K","2.38%"
"2018- 03- 14","29,450","30,000","30,100","29,250","94.04K","-1.83%"
"2018- 03- 13","30,000","29,450","30,150","28,950","179.00K","1.87%"
"2018- 03- 12","29,450","28,500","29,450","28,300","182.39K","4.99%"
"2018- 03- 11","28,050","28,050","28,050","28,050","","0.00%"
"2018- 03- 09","28,050","27,400","28,600","27,250","130.50K","3.70%"
"2018- 03- 08","27,050","27,450","27,600","27,050","52.30K","-0.92%"
"2018- 03- 07","27,300","27,800","27,900","27,200","57.37K","-1.44%"
"2018- 03- 06","27,700","27,500","27,850","27,500","58.79K","0.54%"
"2018- 03- 05","27,550","27,800","27,800","27,300","57.16K","1.10%"
"2018- 03- 04","27,250","27,250","27,250","27,250","","0.00%"
"2018- 03- 02","27,250","26,950","27,300","26,750","63.41K","0.37%"
"2018- 03- 01","27,150","27,150","27,150","27,150","","0.00%"
"2018- 02- 28","27,150","27,650","27,700","27,000","100.41K","-1.81%"
"2018- 02- 27","27,650","27,700","27,950","27,600","42.04K","-0.54%"
"2018- 02- 26","27,800","27,900","28,250","27,600","79.84K","-0.54%"
"2018- 02- 23","27,950","28,400","28,500","27,550","148.37K","-2.61%"
"2018- 02- 22","28,700","28,650","28,750","28,250","53.05K","0.00%"
"2018- 02- 21","28,700","28,200","28,750","28,000","70.92K","1.41%"
"2018- 02- 20","28,300","28,400","28,650","27,650","79.60K","-0.88%"
"2018- 02- 19","28,550","28,000","28,700","27,950","96.44K","2.70%"
"2018- 02- 14","27,800","27,650","27,950","27,200","87.39K","0.54%"
"2018- 02- 13","27,650","28,050","28,300","27,650","75.41K","-1.60%"
"2018- 02- 12","28,100","28,850","29,000","28,050","70.61K","-1.40%"
"2018- 02- 09","28,500","28,350","28,850","28,000","107.88K","-2.73%"
"2018- 02- 08","29,300","28,750","29,900","28,750","211.13K","1.21%"
"2018- 02- 07","28,950","29,100","29,500","28,700","193.21K","-0.17%"
"2018- 02- 06","29,000","28,650","29,000","26,850","296.33K","0.17%"
"2018- 02- 05","28,950","29,000","29,500","28,750","114.54K","-2.69%"
"2018- 02- 02","29,750","30,200","30,200","29,300","108.49K","-1.00%"
"2018- 02- 01","30,050","29,500","30,200","29,500","113.62K","1.52%"
"2018- 01- 31","29,600","29,700","29,800","29,150","125.35K","-1.33%"
"2018- 01- 30","30,000","30,500","30,750","30,000","200.22K","-2.76%"
"2018- 01- 29","30,850","29,850","31,300","29,800","375.03K","3.70%"
"2018- 01- 28","29,750","29,750","29,750","29,750","","0.00%"
"2018- 01- 26","29,750","29,600","29,850","29,500","123.10K","0.85%"
"2018- 01- 25","29,500","29,900","29,950","29,250","113.57K","-1.50%"
"2018- 01- 24","29,950","30,100","30,100","29,700","91.49K","-0.17%"
"2018- 01- 23","30,000","29,800","30,050","29,400","121.10K","0.67%"
"2018- 01- 22","29,800","29,950","30,400","29,750","202.29K","0.68%"
"2018- 01- 21","29,600","29,600","29,600","29,600","","0.00%"
"2018- 01- 19","29,600","29,950","29,950","29,300","210.75K","0.85%"
"2018- 01- 18","29,350","29,600","29,650","28,800","156.81K","0.00%"
"2018- 01- 17","29,350","28,250","29,350","28,150","233.94K","3.53%"
"2018- 01- 16","28,350","28,200","28,900","27,950","134.64K","0.71%"
"2018- 01- 15","28,150","27,300","28,250","27,200","104.49K","2.18%"
"2018- 01- 14","27,550","27,550","27,550","27,550","","0.00%"
"2018- 01- 12","27,550","27,900","28,100","27,200","126.30K","-0.90%"
"2018- 01- 11","27,800","28,350","28,350","27,800","99.25K","-1.59%"
"2018- 01- 10","28,250","27,300","28,400","27,000","165.69K","3.29%"
"2018- 01- 09","27,350","27,000","27,850","27,000","132.91K","1.30%"
"2018- 01- 08","27,000","27,650","27,650","26,850","175.46K","-2.17%"
"2018- 01- 05","27,600","27,350","27,750","27,300","66.48K","1.10%"
"2018- 01- 04","27,300","28,200","28,350","27,250","164.63K","-3.19%"
"2018- 01- 03","28,200","28,600","28,850","28,100","125.51K","-1.40%"
"2018- 01- 02","28,600","28,900","29,000","28,500","83.02K","-0.87%"
"2017- 12- 28","28,850","29,250","29,300","28,800","65.03K","-1.03%"
"2017- 12- 27","29,150","29,400","29,650","28,650","111.54K","-1.85%"
"2017- 12- 26","29,700","29,500","29,950","29,150","101.32K","-0.34%"
"2017- 12- 22","29,800","28,550","29,850","28,100","111.71K","3.65%"
"2017- 12- 21","28,750","28,850","29,300","28,600","64.80K","-1.20%"
"2017- 12- 20","29,100","29,550","29,700","29,050","88.02K","-2.18%"
"2017- 12- 19","29,750","30,300","30,300","29,500","116.71K","-1.82%"
"2017- 12- 18","30,300","29,850","31,100","29,700","261.95K","2.19%"
"2017- 12- 15","29,650","30,000","30,000","29,400","78.53K","0.34%"
"2017- 12- 14","29,550","30,000","30,000","29,450","151.53K","-1.50%"
"2017- 12- 13","30,000","29,750","30,150","29,550","109.81K","1.52%"
"2017- 12- 12","29,550","30,750","30,800","29,450","134.83K","-3.90%"
"2017- 12- 11","30,750","29,600","30,750","29,600","112.87K","3.89%"
"2017- 12- 08","29,600","29,500","30,050","29,500","76.89K","-0.17%"
"2017- 12- 07","29,650","30,050","30,300","29,300","148.78K","-1.50%"
"2017- 12- 06","30,100","30,700","30,700","30,050","94.66K","-1.63%"
"2017- 12- 05","30,600","30,350","30,750","30,050","81.77K","0.33%"
"2017- 12- 04","30,500","31,000","31,200","30,300","101.74K","-1.61%"
"2017- 12- 03","31,000","31,000","31,000","31,000","","0.00%"
"2017- 12- 01","31,000","30,850","31,050","30,450","76.45K","1.14%"
"2017- 11- 30","30,650","31,100","31,500","30,500","91.39K","-2.08%"
"2017- 11- 29","31,300","31,300","31,750","30,850","137.00K","0.00%"
"2017- 11- 28","31,300","31,950","32,200","31,250","130.04K","-2.03%"
"2017- 11- 27","31,950","32,350","32,400","31,850","119.18K","-1.24%"
"2017- 11- 24","32,350","32,350","32,650","31,850","125.07K","0.31%"
"2017- 11- 23","32,250","32,050","32,650","31,800","156.20K","1.42%"
"2017- 11- 22","31,800","31,550","32,000","31,100","142.89K","0.47%"
"2017- 11- 21","31,650","32,600","32,650","31,500","239.21K","-3.06%"
"2017- 11- 20","32,650","32,650","33,150","32,150","140.53K","0.00%"
"2017- 11- 19","32,650","32,650","32,650","32,650","","0.00%"
"2017- 11- 17","32,650","33,350","33,550","32,300","199.22K","-2.10%"
"2017- 11- 16","33,350","33,500","33,800","32,900","208.39K","0.30%"
"2017- 11- 15","33,250","33,000","33,700","32,550","381.03K","0.91%"
"2017- 11- 14","32,950","32,500","33,600","32,200","457.33K","2.49%"
"2017- 11- 13","32,150","30,450","32,250","30,450","532.05K","6.11%"
"2017- 11- 10","30,300","30,250","30,550","30,050","62.35K","0.50%"
"2017- 11- 09","30,150","30,700","30,700","30,100","80.07K","-0.82%"
"2017- 11- 08","30,400","30,650","30,650","30,250","67.40K","-0.98%"
"2017- 11- 07","30,700","30,950","30,950","30,150","130.32K","-0.16%"
"2017- 11- 06","30,750","30,150","30,800","29,850","213.09K","3.19%"
"2017- 11- 03","29,800","29,450","30,000","29,450","81.91K","1.53%"
"2017- 11- 02","29,350","29,600","29,900","29,100","71.83K","-0.84%"
"2017- 11- 01","29,600","30,200","30,400","29,500","107.71K","-1.00%"
"2017- 10- 31","29,900","30,400","30,450","29,550","149.55K","-0.50%"
"2017- 10- 30","30,050","30,700","30,750","30,050","142.84K","0.17%"
"2017- 10- 29","30,000","30,000","30,000","30,000","","0.00%"
"2017- 10- 27","30,000","31,000","31,000","29,500","218.24K","-0.17%"
"2017- 10- 26","30,050","28,800","30,300","28,750","340.32K","4.34%"
"2017- 10- 25","28,800","28,900","29,050","28,600","88.56K","0.00%"
"2017- 10- 24","28,800","28,400","29,000","28,150","163.66K","1.41%"
"2017- 10- 23","28,400","27,450","28,800","27,450","182.07K","3.46%"
"2017- 10- 20","27,450","27,600","27,600","27,200","59.34K","-0.54%"
"2017- 10- 19","27,600","27,900","27,900","27,550","61.00K","0.18%"
"2017- 10- 18","27,550","27,950","28,000","27,300","118.59K","-1.61%"
"2017- 10- 17","28,000","28,150","28,450","27,700","165.46K","0.00%"
"2017- 10- 16","28,000","27,100","28,000","26,850","161.63K","3.51%"
"2017- 10- 13","27,050","26,800","27,500","26,050","145.81K","0.74%"
"2017- 10- 12","26,850","27,400","27,400","26,850","60.82K","-2.01%"
"2017- 10- 11","27,400","27,100","27,500","26,700","63.07K","1.29%"
"2017- 10- 10","27,050","27,200","27,550","26,600","56.36K","-0.55%"
"2017- 09- 29","27,200","27,000","27,750","26,800","95.07K","-0.18%"
"2017- 09- 28","27,250","25,400","27,400","25,400","183.17K","7.92%"
"2017- 09- 27","25,250","25,500","25,500","25,150","37.69K","0.60%"
"2017- 09- 26","25,100","24,550","25,650","24,550","56.66K","1.01%"
"2017- 09- 25","24,850","24,900","25,250","24,750","76.08K","-1.00%"
"2017- 09- 22","25,100","25,650","25,650","25,000","97.67K","-2.33%"
"2017- 09- 21","25,700","26,100","26,150","25,650","67.25K","-1.53%"
"2017- 09- 20","26,100","26,600","26,600","26,100","55.55K","-1.14%"
"2017- 09- 19","26,400","26,700","27,200","26,350","75.68K","-0.94%"
"2017- 09- 18","26,650","26,450","26,700","26,400","52.40K","0.19%"
"2017- 09- 15","26,600","26,500","26,700","26,250","66.30K","0.38%"
"2017- 09- 14","26,500","26,200","26,700","26,200","49.47K","0.38%"
"2017- 09- 13","26,400","27,000","27,150","26,250","75.58K","-1.86%"
"2017- 09- 12","26,900","26,100","27,100","26,100","86.67K","2.67%"
"2017- 09- 11","26,200","26,250","26,400","26,000","73.58K","-0.57%"
"2017- 09- 08","26,350","27,000","27,050","26,300","92.72K","-2.41%"
"2017- 09- 07","27,000","26,950","27,100","26,850","38.09K","0.19%"
"2017- 09- 06","26,950","26,850","27,100","26,750","45.06K","0.37%"
"2017- 09- 05","26,850","26,950","27,150","26,500","51.87K","-0.37%"
"2017- 09- 04","26,950","27,000","27,200","26,650","74.03K","-2.00%"
"2017- 09- 03","27,500","27,500","27,500","27,500","","0.00%"
"2017- 09- 01","27,500","27,500","27,600","27,300","40.25K","0.00%"
"2017- 08- 31","27,500","27,500","27,700","27,350","66.10K","0.00%"
"2017- 08- 30","27,500","27,700","27,900","27,500","48.00K","-0.72%"
